Date;Day;Action;Protester;State/target;Agent;Event;Country;Location;Issue;Link date;Time ;# Protesters;Arrests;Injuries;Deaths;Prop. Damage;# State;Injuries;State killed;OSD;Source;Story date;No event found
30/08/1993;Mon;petition;citizens;government;hospital;try to save maternity ward;Ireland;Dundalk;maternity ward;;;30000;0;0;0;N;0;0;0;300000;Irish Times;31/08/1993;
31/08/1993;Tue;;;;;;;;;;;;;;;;;;;;;;no event
01/09/1993;Wed;;;;;;;;;;;;;;;;;;;;;;no event
02/09/1993;Thu;;;;;;;;;;;;;;;;;;;;;;no event
03/09/1993;Fri;;;;;;;;;;;;;;;;;;;;;;no event
04/09/1993;Sat;;;;;;;;;;;;;;;;;;;;;;no event
05/09/1993;Sun;;;;;;;;;;;;;;;;;;;;;;no event
06/09/1993;Mon;boycott;cattle farmers;firm;stock yard;withhold cattle until price rises to their demand;Ireland;Ireland;cattle prices;;;301;0;0;0;N;0;0;0;173000;Irish Times;07/09/1993;
07/09/1993;Tue;boycott;cattle farmers;firm;stock yard;withhold cattle until price rises to their demand;Ireland;Ireland;cattle prices;;;301;0;0;0;N;0;0;0;173000;Irish Times;08/09/1993;
08/09/1993;Wed;;;;;;;;;;;;;;;;;;;;;;no event
09/09/1993;Thu;strike;dental assistants;government;;seek 10% raise;Ireland;Ireland;wages;;;350;0;0;0;N;0;0;0;678827;Irish Times;11/09/1993;
10/09/1993;Fri;strike;dental assistants;government;;seek 10% raise;Ireland;Ireland;wages;;;350;0;0;0;N;0;0;0;678827;Irish Times;11/09/1993;
11/09/1993;Sat;strike;dental assistants;government;;seek 10% raise;Ireland;Ireland;wages;;;350;0;0;0;N;0;0;0;678827;Irish Times;14/09/1993;
12/09/1993;Sun;;;;;;;;;;;;;;;;;;;;;;no event
13/09/1993;Mon;strike;dental assistants;government;;seek 10% raise;Ireland;Ireland;wages;;;350;0;0;0;N;0;0;0;678827;Irish Times;14/09/1993;
14/09/1993;Tue;strike;dental assistants;government;;seek 10% raise;Ireland;Ireland;wages;;;350;0;0;0;N;0;0;0;678827;Irish Times;15/09/1993;
14/09/1993;Tue;strike;community care workers;government;;seek 10% raise;Ireland;Ireland;wages;;;3000;0;0;0;N;0;0;0;678827;Irish Times;15/09/1993;
15/09/1993;Wed;strike;dental assistants;government;;seek 10% raise;Ireland;Ireland;wages;;;350;0;0;0;N;0;0;0;678827;Irish Times;17/09/1993;
15/09/1993;Wed;strike;community care workers;government;;seek 10% raise;Ireland;Ireland;wages;;;3000;0;0;0;N;0;0;0;678827;Irish Times;17/09/1993;
15/09/1993;Wed;strike;health workers;government;;seek 10% raise;Ireland;Ireland;wages;;;7000;0;0;0;N;0;0;0;678827;Irish Times;17/09/1993;
16/09/1993;Thu;strike;dental assistants;government;;seek 10% raise;Ireland;Ireland;wages;;;350;0;0;0;N;0;0;0;678827;Irish Times;17/09/1993;
16/09/1993;Thu;strike;community care workers;government;;seek 10% raise;Ireland;Ireland;wages;;;3000;0;0;0;N;0;0;0;678827;Irish Times;17/09/1993;
16/09/1993;Thu;strike;health workers;government;;seek 10% raise;Ireland;Ireland;wages;;;7000;0;0;0;N;0;0;0;678827;Irish Times;17/09/1993;
17/09/1993;Fri;boycott;senator;Australia;PM;"boycotts speech; against East Timor policy of PM Keating";Ireland;Dublin;East Timor rights;;;1;0;0;0;N;0;0;0;30001;Irish Times;18/09/1993;
18/09/1993;Sat;arrest;INLA;government;police;arrest Mad Dog McGlinchey, former INLA head;Ireland;Dublin;terror;;;1;1;0;0;N;0;0;0;26731;Evening Standard;20/09/1993;
19/09/1993;Sun;;;;;;;;;;;;;;;;;;;;;;no event
20/09/1993;Mon;release;INLA;government;police;release McGlinchey;Ireland;Dublin;terror;18/09/1993;;1;0;0;0;N;0;0;0;26731;Evening Standard;20/09/1993;
21/09/1993;Tue;;;;;;;;;;;;;;;;;;;;;;no event
22/09/1993;Wed;;;;;;;;;;;;;;;;;;;;;;no event
23/09/1993;Thu;;;;;;;;;;;;;;;;;;;;;;no event
24/09/1993;Fri;;;;;;;;;;;;;;;;;;;;;;no event
25/09/1993;Sat;;;;;;;;;;;;;;;;;;;;;;no event
26/09/1993;Sun;demonstration;women;firm;Magdalene laundries;protest revealed child abuse;Ireland;Dublin;child abuse;;;101;0;0;0;N;0;0;0;800000;Daily Telegraph;28/02/1993;
27/09/1993;Mon;;;;;;;;;;;;;;;;;;;;;;no event
28/09/1993;Tue;;;;;;;;;;;;;;;;;;;;;;no event
29/09/1993;Wed;raid;PIRA;government;police;find arms cache;Ireland;Omeath;terror;;;0;0;0;0;N;0;0;0;26731;Reuters;29/09/1993;
30/09/1993;Thu;;;;;;;;;;;;;;;;;;;;;;no event
01/10/1993;Fri;;;;;;;;;;;;;;;;;;;;;;no event
02/10/1993;Sat;strike;bus drivers;government;Dublin Bus;strike for higher pay;Ireland;Dublin;wages;;;58;0;0;0;N;0;0;0;678827;Irish Times;04/10/1993;
03/10/1993;Sun;strike;bus drivers;government;Dublin Bus;strike for higher pay;Ireland;Dublin;wages;;;58;0;0;0;N;0;0;0;678827;Irish Times;04/10/1993;
04/10/1993;Mon;strike;bus drivers;government;Dublin Bus;strike for higher pay;Ireland;Dublin;wages;;;58;0;0;0;N;0;0;0;678827;Irish Times;04/10/1993;
04/10/1993;Mon;strike;bus drivers;government;Dublin Bus;strike for higher pay;Ireland;Dublin;wages;;;58;0;0;0;N;0;0;0;678827;Irish Times;16/10/1993;
05/10/1993;Tue;trial;PIRA;government;court;on trial for weapons possession;Ireland;Dublin;terror;;;1;1;0;0;N;0;0;0;26731;Reuters;05/10/1993;
05/10/1993;Tue;strike;bus drivers;government;Dublin Bus;strike for higher pay;Ireland;Dublin;wages;;;58;0;0;0;N;0;0;0;678827;Irish Times;16/10/1993;
06/10/1993;Wed;demonstration;ecologists;firm;Mitsubishi;against destruction of rain forests;Ireland;Dublin;ecology;;;31;0;0;0;N;0;0;0;30001;Irish Times;08/10/1993;
06/10/1993;Wed;strike;bus drivers;government;Dublin Bus;strike for higher pay;Ireland;Dublin;wages;;;58;0;0;0;N;0;0;0;678827;Irish Times;16/10/1993;
07/10/1993;Thu;convict;PIRA;government;court;convict of gun charge, 4-year sentence;Ireland;Dublin;terror;05/10/1993;;1;1;0;0;N;0;0;0;26731;Guardian;08/10/1993;
07/10/1993;Thu;strike;bus drivers;government;Dublin Bus;strike for higher pay;Ireland;Dublin;wages;;;58;0;0;0;N;0;0;0;678827;Irish Times;16/10/1993;
08/10/1993;Fri;strike;bus drivers;government;Dublin Bus;strike for higher pay;Ireland;Dublin;wages;;;58;0;0;0;N;0;0;0;678827;Irish Times;16/10/1993;
09/10/1993;Sat;robbery;PIRA;fishermen;;tie up, beat & rob fishermen;Ireland;Mullingar;Irish unity;;;5;0;0;0;Y;0;0;0;26731;Irish Times;11/10/1993;
09/10/1993;Sat;strike;bus drivers;government;Dublin Bus;strike for higher pay;Ireland;Dublin;wages;;;58;0;0;0;N;0;0;0;678827;Irish Times;16/10/1993;
10/10/1993;Sun;strike;bus drivers;government;Dublin Bus;strike for higher pay;Ireland;Dublin;wages;;;58;0;0;0;N;0;0;0;678827;Irish Times;16/10/1993;
11/10/1993;Mon;strike;bus drivers;government;Dublin Bus;strike for higher pay;Ireland;Dublin;wages;;;58;0;0;0;N;0;0;0;678827;Irish Times;16/10/1993;
12/10/1993;Tue;strike;bus drivers;government;Dublin Bus;strike for higher pay;Ireland;Dublin;wages;;;58;0;0;0;N;0;0;0;678827;Irish Times;16/10/1993;
13/10/1993;Wed;strike;bus drivers;government;Dublin Bus;strike for higher pay;Ireland;Dublin;wages;;;58;0;0;0;N;0;0;0;678827;Irish Times;16/10/1993;
14/10/1993;Thu;strike;bus drivers;government;Dublin Bus;strike for higher pay;Ireland;Dublin;wages;;;58;0;0;0;N;0;0;0;678827;Irish Times;16/10/1993;
15/10/1993;Fri;strike;bus drivers;government;Dublin Bus;strike for higher pay;Ireland;Dublin;wages;;;58;0;0;0;N;0;0;0;678827;Irish Times;16/10/1993;
16/10/1993;Sat;;;;;;;;;;;;;;;;;;;;;;no event
17/10/1993;Sun;;;;;;;;;;;;;;;;;;;;;;no event
18/10/1993;Mon;;;;;;;;;;;;;;;;;;;;;;no event
19/10/1993;Tue;;;;;;;;;;;;;;;;;;;;;;no event
20/10/1993;Wed;;;;;;;;;;;;;;;;;;;;;;no event
21/10/1993;Thu;;;;;;;;;;;;;;;;;;;;;;no event
22/10/1993;Fri;;;;;;;;;;;;;;;;;;;;;;no event
23/10/1993;Sat;;;;;;;;;;;;;;;;;;;;;;no event
24/10/1993;Sun;;;;;;;;;;;;;;;;;;;;;;no event
25/10/1993;Mon;;;;;;;;;;;;;;;;;;;;;;no event
26/10/1993;Tue;strike;postal workers;government;An Post;strike for higher pay;Ireland;Cork;wages;;;250;0;0;0;N;0;0;0;678827;Irish Times;01/11/1993;
27/10/1993;Wed;demonstration;Peace 93;PIRA;;demonstration against 10/23 bomb in Northern Ireland;Ireland;Dublin;terror;23/10/1993;;200;0;0;0;N;0;0;0;300000;Guardian;28/10/1993;
27/10/1993;Wed;vigil;Peace 93;PIRA;;vigil service in cathedral for victims of bomb;Ireland;Dublin;terror;23/10/1993;30 minutes;301;0;0;0;N;0;0;0;300000;The Herald;28/10/1993;
27/10/1993;Wed;strike;postal workers;government;An Post;strike for higher pay;Ireland;Cork;wages;;;250;0;0;0;N;0;0;0;678827;Irish Times;01/11/1993;
28/10/1993;Thu;strike;postal workers;government;An Post;strike for higher pay;Ireland;Cork;wages;;;250;0;0;0;N;0;0;0;678827;Irish Times;01/11/1993;
29/10/1993;Fri;strike;postal workers;government;An Post;strike for higher pay;Ireland;Cork;wages;;;250;0;0;0;N;0;0;0;678827;Irish Times;01/11/1993;
30/10/1993;Sat;convoy;pacifists;terror groups;;peace train' travels to Belfast;Ireland;Dublin;terror;;9:00;400;0;0;0;N;0;0;0;300000;Xinhau;30/10/1993;
30/10/1993;Sat;strike;postal workers;government;An Post;strike for higher pay;Ireland;Cork;wages;;;250;0;0;0;N;0;0;0;678827;Irish Times;01/11/1993;
31/10/1993;Sun;;;;;;;;;;;;;;;;;;;;;;no event
01/11/1993;Mon;strike;postal workers;government;An Post;strike for higher pay;Ireland;Cork;wages;;;250;0;0;0;N;0;0;0;678827;Irish Times;01/11/1993;
01/11/1993;Mon;assassination;terrorist;citizen;;shoot man dead in front of daughter;Ireland;Dublin;terror;;;1;0;0;0;Y;0;0;0;3001;Reuters;01/11/1993;
02/11/1993;Tue;;;;;;;;;;;;;;;;;;;;;;no event
03/11/1993;Wed;demonstration;Amnesty International;Mexico;embassy;against human rights abuses in Mexico;Ireland;Dublin;human rights;;;31;0;0;0;N;0;0;0;30001;Irish Times;04/11/1993;
04/11/1993;Thu;;;;;;;;;;;;;;;;;;;;;;no event
05/11/1993;Fri;;;;;;;;;;;;;;;;;;;;;;no event
06/11/1993;Sat;;;;;;;;;;;;;;;;;;;;;;no event
07/11/1993;Sun;;;;;;;;;;;;;;;;;;;;;;no event
08/11/1993;Mon;;;;;;;;;;;;;;;;;;;;;;no event
09/11/1993;Tue;;;;;;;;;;;;;;;;;;;;;;no event
10/11/1993;Wed;strike;students;government;school;strike against poor school conditions;Ireland;Castlebar;building conditions;;;95;0;0;0;N;0;0;0;521531;Irish Times;11/11/1993;
11/11/1993;Thu;;;;;;;;;;;;;;;;;;;;;;no event
12/11/1993;Fri;;;;;;;;;;;;;;;;;;;;;;no event
13/11/1993;Sat;;;;;;;;;;;;;;;;;;;;;;no event
14/11/1993;Sun;;;;;;;;;;;;;;;;;;;;;;no event
15/11/1993;Mon;resign;director;government;Sherkin Island Marine Station;against EU rule of allowing Spanish fishing ships;Ireland;Cork;fishing rights;;;1;0;0;0;N;0;0;0;173000;Irish Times;16/11/1993;
15/11/1993;Mon;rally;farmers;government;agriculture ministry;seek more subsidies for crop losses;Ireland;Malahide;crop subsidies;;;300;0;0;0;N;0;0;0;173000;Irish Times;16/11/1993;
16/11/1993;Tue;;;;;;;;;;;;;;;;;;;;;;no event
17/11/1993;Wed;;;;;;;;;;;;;;;;;;;;;;no event
18/11/1993;Thu;vigil;MPs;UK;;moment of silence for victims of terror in NI;Ireland;Dublin;terror;;13:00-13:01;166;0;0;0;N;0;0;0;800000;Irish Times;18/11/1993;
18/11/1993;Thu;convict;PIRA;government;court;"convict PIRA of terror; 7-year sentence";Ireland;Dublin;terror;;;1;1;0;0;N;10;0;0;26731;Reuters;18/11/1993;
19/11/1993;Fri;;;;;;;;;;;;;;;;;;;;;;no event
20/11/1993;Sat;;;;;;;;;;;;;;;;;;;;;;no event
21/11/1993;Sun;;;;;;;;;;;;;;;;;;;;;;no event
22/11/1993;Mon;;;;;;;;;;;;;;;;;;;;;;no event
23/11/1993;Tue;;;;;;;;;;;;;;;;;;;;;;no event
24/11/1993;Wed;rally;farmers;government;agriculture ministry;demand EU subsidy & headage payments;Ireland;Dublin;cattle subsidies;;;101;0;0;0;N;0;0;0;173000;Irish Times;25/11/1993;
25/11/1993;Thu;;;;;;;;;;;;;;;;;;;;;;no event
26/11/1993;Fri;;;;;;;;;;;;;;;;;;;;;;no event
27/11/1993;Sat;;;;;;;;;;;;;;;;;;;;;;no event
28/11/1993;Sun;;;;;;;;;;;;;;;;;;;;;;no event
29/11/1993;Mon;;;;;;;;;;;;;;;;;;;;;;no event
30/11/1993;Tue;;;;;;;;;;;;;;;;;;;;;;no event
01/12/1993;Wed;strike;teachers;government;school;strike for more student space;Ireland;Meath;school space;;;20;0;0;0;N;0;0;0;678827;Irish Times;01/12/1993;
02/12/1993;Thu;;;;;;;;;;;;;;;;;;;;;;no event
03/12/1993;Fri;;;;;;;;;;;;;;;;;;;;;;no event
04/12/1993;Sat;;;;;;;;;;;;;;;;;;;;;;no event
05/12/1993;Sun;;;;;;;;;;;;;;;;;;;;;;no event
06/12/1993;Mon;;;;;;;;;;;;;;;;;;;;;;no event
07/12/1993;Tue;;;;;;;;;;;;;;;;;;;;;;no event
08/12/1993;Wed;obstruction;residents;government;Dublin dump;seek to close, not expand garbage dump;Ireland;Finglas;garbage dump;;9:00-5:00;301;0;0;0;N;0;0;0;30001;Irish Times;08/12/1993;
09/12/1993;Thu;;;;;;;;;;;;;;;;;;;;;;no event
10/12/1993;Fri;raid;PIRA;government;police;find arms cache;Ireland;Letterkenny;terror;;21:00;0;0;0;0;N;31;0;0;26731;Irish Times;11/12/1993;
11/12/1993;Sat;;;;;;;;;;;;;;;;;;;;;;no event
12/12/1993;Sun;;;;;;;;;;;;;;;;;;;;;;no event
13/12/1993;Mon;;;;;;;;;;;;;;;;;;;;;;no event
14/12/1993;Tue;;;;;;;;;;;;;;;;;;;;;;no event
15/12/1993;Wed;;;;;;;;;;;;;;;;;;;;;;no event
16/12/1993;Thu;obstruction;Greenpeace;UK;embassy;chain selves to rail against nuclear reprocessing plant;Ireland;Dublin;nuclear reprocessing;;;16;0;0;0;N;0;0;0;30001;Reuters;16/12/1993;
17/12/1993;Fri;;;;;;;;;;;;;;;;;;;;;;no event
18/12/1993;Sat;;;;;;;;;;;;;;;;;;;;;;no event
19/12/1993;Sun;;;;;;;;;;;;;;;;;;;;;;no event
20/12/1993;Mon;;;;;;;;;;;;;;;;;;;;;;no event
21/12/1993;Tue;;;;;;;;;;;;;;;;;;;;;;no event
22/12/1993;Wed;;;;;;;;;;;;;;;;;;;;;;no event
23/12/1993;Thu;;;;;;;;;;;;;;;;;;;;;;no event
24/12/1993;Fri;;;;;;;;;;;;;;;;;;;;;;no event
25/12/1993;Sat;;;;;;;;;;;;;;;;;;;;;;no event
26/12/1993;Sun;;;;;;;;;;;;;;;;;;;;;;no event
27/12/1993;Mon;;;;;;;;;;;;;;;;;;;;;;no event
28/12/1993;Tue;;;;;;;;;;;;;;;;;;;;;;no event
29/12/1993;Wed;;;;;;;;;;;;;;;;;;;;;;no event
30/12/1993;Thu;;;;;;;;;;;;;;;;;;;;;;no event
31/12/1993;Fri;;;;;;;;;;;;;;;;;;;;;;no event
01/01/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
02/01/1994;Sun;demonstration;animal rights activists;firm;circus;picket circus performance;Ireland;Dublin;animal cruelty;;15:30;31;0;0;0;N;0;0;0;30001;Irish Times;03/01/1994;
03/01/1994;Mon;demonstration;animal rights activists;firm;circus;picket circus performance;Ireland;Dublin;animal cruelty;;15:30;31;0;0;0;N;0;0;0;30001;Irish Times;04/01/1994;
04/01/1994;Tue;bomb-nd;UVF;Sinn Fein;;"send letter bombs; 2 soldiers injured in defusing";Ireland;Dublin;British unity;;;3;0;0;0;Y;8;2;0;3001;Reuters;04/01/1994;
05/01/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
06/01/1994;Thu;;;;;;;;;;;;;;;;;;;;;;no event
07/01/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
08/01/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
09/01/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
10/01/1994;Mon;;;;;;;;;;;;;;;;;;;;;;no event
11/01/1994;Tue;;;;;;;;;;;;;;;;;;;;;;no event
12/01/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
13/01/1994;Thu;obstruction;Catholics;government;school;"block a Protestant school bus; seek one for Catholics";Ireland;Kilcoole;school transport;;30 minutes;20;0;0;0;N;0;0;0;300001;Irish Times;14/01/1994;
14/01/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
15/01/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
16/01/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
17/01/1994;Mon;;;;;;;;;;;;;;;;;;;;;;no event
18/01/1994;Tue;;;;;;;;;;;;;;;;;;;;;;no event
19/01/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
20/01/1994;Thu;;;;;;;;;;;;;;;;;;;;;;no event
21/01/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
22/01/1994;Sat;arson;UFF;government;;firebomb 2 stores;Ireland;Dundalk;British unity;;;3;0;0;0;Y;0;0;0;3001;Daily Telegraph;23/01/1994;
23/01/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
24/01/1994;Mon;bomb-nd;UFF;government;university;letter bomb defused at Trinity University;Ireland;Dublin;British unity;;;3;0;0;0;N;8;0;0;3001;Reuters;24/01/1994;
24/01/1994;Mon;bomb-nd;UFF;Catholic church;convent;letter bomb defused at convent;Ireland;Dundalk;British unity;;;3;0;0;0;N;8;0;0;3001;Irish Times;25/01/1994;
25/01/1994;Tue;;;;;;;;;;;;;;;;;;;;;;no event
26/01/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
27/01/1994;Thu;;;;;;;;;;;;;;;;;;;;;;no event
28/01/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
29/01/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
30/01/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
31/01/1994;Mon;;;;;;;;;;;;;;;;;;;;;;no event
01/02/1994;Tue;strike;college faculty;government;university;strike for more faculty;Ireland;Ireland;more faculty;;;800;0;0;0;N;0;0;0;678827;Irish Times;01/02/1994;
01/02/1994;Tue;trial;PIRA;government;court;trial for paramilitary action;Ireland;Donegal;terror;11/09/1992;;6;6;0;0;N;0;0;0;26731;Irish Times;02/02/1994;
02/02/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
03/02/1994;Thu;demonstration;victims of PIRA;PIRA;Adams;protest Adams's return from U.S.;Ireland;Dublin;terror;;;40;0;0;0;N;101;0;0;30001;Evening Standard;03/02/1994;
04/02/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
05/02/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
06/02/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
07/02/1994;Mon;;;;;;;;;;;;;;;;;;;;;;no event
08/02/1994;Tue;;;;;;;;;;;;;;;;;;;;;;no event
09/02/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
10/02/1994;Thu;assassination;PIRA;INLA;;shoot dead ex-leader of INLA;Ireland;Drogheda;Irish unity;;23:00;3;0;0;0;Y;0;0;0;26731;Reuters;10/02/1994;
11/02/1994;Fri;arrest;PIRA;government;police;arrest 2 from Newry for INLA murder;Ireland;Tallanstown;terror;;;2;2;0;0;N;8;0;0;26731;Irish Times;12/02/1994;
11/02/1994;Fri;rally;gays & lesbians;firm;Brookfield;against firing of lesbian;Ireland;Cork;gay rights;;;8;0;0;0;N;0;0;0;30001;Irish Times;14/02/1994;
12/02/1994;Sat;rally;Greenpeace;UK;;against nuclear reprocessing plant in England;Ireland;Dublin;anti-nuclear;;;301;0;0;0;N;0;0;0;30001;Irish Times;14/02/1994;no event
13/02/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
14/02/1994;Mon;;;;;;;;;;;;;;;;;;;;;;no event
15/02/1994;Tue;;;;;;;;;;;;;;;;;;;;;;no event
16/02/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
17/02/1994;Thu;raid;PIRA;government;police;find arms cache;Ireland;Mullingar;terror;;;0;0;0;0;N;31;0;0;26731;Guardian;18/02/1994;
17/02/1994;Thu;demonstration;salmon fishermen;government;;demand higher subsidy;Ireland;Dublin;fishing subsidies;;;301;0;0;0;N;0;0;0;30001;Irish Times;17/02/1994;
18/02/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
19/02/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
20/02/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
21/02/1994;Mon;strike;blind workers;firm;Blindcraft Furniture;strike for higher pay;Ireland;Dublin;wages;;;28;0;0;0;N;0;0;0;678827;Irish Times;16/03/1994;
22/02/1994;Tue;strike;blind workers;firm;Blindcraft Furniture;strike for higher pay;Ireland;Dublin;wages;;;28;0;0;0;N;0;0;0;678827;Irish Times;16/03/1994;
23/02/1994;Wed;demonstration;pig farmers;government;Dail;hand out free pork, demand higher subsidies;Ireland;Dublin;pork subsidies;;;400;0;0;0;N;0;0;0;140000;Irish Times;24/02/1994;
23/02/1994;Wed;strike;blind workers;firm;Blindcraft Furniture;strike for higher pay;Ireland;Dublin;wages;;;28;0;0;0;N;0;0;0;678827;Irish Times;16/03/1994;
24/02/1994;Thu;strike;blind workers;firm;Blindcraft Furniture;strike for higher pay;Ireland;Dublin;wages;;;28;0;0;0;N;0;0;0;678827;Irish Times;16/03/1994;
25/02/1994;Fri;strike;blind workers;firm;Blindcraft Furniture;strike for higher pay;Ireland;Dublin;wages;;;28;0;0;0;N;0;0;0;678827;Irish Times;16/03/1994;
26/02/1994;Sat;strike;blind workers;firm;Blindcraft Furniture;strike for higher pay;Ireland;Dublin;wages;;;28;0;0;0;N;0;0;0;678827;Irish Times;16/03/1994;
27/02/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
28/02/1994;Mon;strike;blind workers;firm;Blindcraft Furniture;strike for higher pay;Ireland;Dublin;wages;;;28;0;0;0;N;0;0;0;678827;Irish Times;16/03/1994;
01/03/1994;Tue;strike;blind workers;firm;Blindcraft Furniture;strike for higher pay;Ireland;Dublin;wages;;;28;0;0;0;N;0;0;0;678827;Irish Times;16/03/1994;
02/03/1994;Wed;strike;blind workers;firm;Blindcraft Furniture;strike for higher pay;Ireland;Dublin;wages;;;28;0;0;0;N;0;0;0;678827;Irish Times;16/03/1994;
03/03/1994;Thu;strike;blind workers;firm;Blindcraft Furniture;strike for higher pay;Ireland;Dublin;wages;;;28;0;0;0;N;0;0;0;678827;Irish Times;16/03/1994;
04/03/1994;Fri;demonstration;students;government;university;protest overcrowding;Ireland;Galway;overcrowding;;;499;0;0;0;N;0;0;0;48124;Irish Times;05/03/1994;
04/03/1994;Fri;strike;blind workers;firm;Blindcraft Furniture;strike for higher pay;Ireland;Dublin;wages;;;28;0;0;0;N;0;0;0;678827;Irish Times;16/03/1994;
05/03/1994;Sat;strike;blind workers;firm;Blindcraft Furniture;strike for higher pay;Ireland;Dublin;wages;;;28;0;0;0;N;0;0;0;678827;Irish Times;16/03/1994;
06/03/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
07/03/1994;Mon;strike;blind workers;firm;Blindcraft Furniture;strike for higher pay;Ireland;Dublin;wages;;;28;0;0;0;N;0;0;0;678827;Irish Times;16/03/1994;
08/03/1994;Tue;strike;blind workers;firm;Blindcraft Furniture;strike for higher pay;Ireland;Dublin;wages;;;28;0;0;0;N;0;0;0;678827;Irish Times;16/03/1994;
09/03/1994;Wed;strike;blind workers;firm;Blindcraft Furniture;strike for higher pay;Ireland;Dublin;wages;;;28;0;0;0;N;0;0;0;678827;Irish Times;16/03/1994;
10/03/1994;Thu;strike;blind workers;firm;Blindcraft Furniture;strike for higher pay;Ireland;Dublin;wages;;;28;0;0;0;N;0;0;0;678827;Irish Times;16/03/1994;
11/03/1994;Fri;strike;blind workers;firm;Blindcraft Furniture;strike for higher pay;Ireland;Dublin;wages;;;28;0;0;0;N;0;0;0;678827;Irish Times;16/03/1994;
12/03/1994;Sat;strike;blind workers;firm;Blindcraft Furniture;strike for higher pay;Ireland;Dublin;wages;;;28;0;0;0;N;0;0;0;678827;Irish Times;16/03/1994;
13/03/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
14/03/1994;Mon;demonstration;parents;Catholic church;;against closure of school;Ireland;Dublin;school closing;;;101;0;0;0;N;0;0;0;500001;Irish Times;15/03/1994;
14/03/1994;Mon;strike;blind workers;firm;Blindcraft Furniture;strike for higher pay;Ireland;Dublin;wages;;;28;0;0;0;N;0;0;0;678827;Irish Times;16/03/1994;
15/03/1994;Tue;strike;blind workers;firm;Blindcraft Furniture;strike for higher pay;Ireland;Dublin;wages;;;28;0;0;0;N;0;0;0;678827;Irish Times;16/03/1994;
16/03/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
17/03/1994;Thu;;;;;;;;;;;;;;;;;;;;;;no event
18/03/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
19/03/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
20/03/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
21/03/1994;Mon;raid;PIRA;government;police;find arms cache;Ireland;Sligo;terror;;;0;0;0;0;N;31;0;0;26731;Reuters;22/03/1994;
22/03/1994;Tue;;;;;;;;;;;;;;;;;;;;;;no event
23/03/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
24/03/1994;Thu;strike;teachers;Catholic church;;against closure of school;Ireland;Dublin;school closing;;9:00-10:00;101;0;0;0;N;0;0;0;678827;Irish Times;25/03/1994;
25/03/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
26/03/1994;Sat;demonstration;Youth Defence;government;Minister of Health;protest abortion;Ireland;Wexford;anti-abortion;;;35;0;0;0;N;0;0;0;30001;Irish Times;28/03/1994;
27/03/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
28/03/1994;Mon;;;;;;;;;;;;;;;;;;;;;;no event
29/03/1994;Tue;;;;;;;;;;;;;;;;;;;;;;no event
30/03/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
31/03/1994;Thu;;;;;;;;;;;;;;;;;;;;;;no event
01/04/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
02/04/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
03/04/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
04/04/1994;Mon;;;;;;;;;;;;;;;;;;;;;;no event
05/04/1994;Tue;;;;;;;;;;;;;;;;;;;;;;no event
06/04/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
07/04/1994;Thu;;;;;;;;;;;;;;;;;;;;;;no event
