"","week","District","n_protests","n_protesters","is_protest","DerryHome","DerryWin","pcg_catholics","pcg_car","pcg_Unem","Distance_km"
"14571",1990-04-29,"Larne",0,0,0,0,0,24,0.650604722595508,0.135149371660772,83.54
"14572",1990-04-29,"Limavady",0,0,0,0,0,55.8,0.688398962508842,0.205694957917093,17.9
"14573",1990-04-29,"Lisburn",0,0,0,0,0,29.1,0.693315307195433,0.120697658995955,87.68
"14574",1990-04-29,"Magherafelt",0,0,0,0,0,62,0.739284686930674,0.172944045522287,37.43
"14575",1990-04-29,"Moyle",0,0,0,0,0,55.8,0.65564738292011,0.216188170183328,65.75
"14576",1990-04-29,"Newry & Mourne",2,6,1,0,0,77.8,0.681068439192516,0.218581400310909,105.99
"14577",1990-04-29,"Newtownabbey",0,0,0,0,0,14.2,0.67265453996528,0.108983050847458,83.03
"14578",1990-04-29,"North Down",0,0,0,0,0,9.8,0.738903492301915,0.0758040756199362,101.48
"14579",1990-04-29,"Omagh",0,0,0,0,0,67.7,0.712638547943167,0.182394443831992,39.96
"14580",1990-04-29,"Other",0,0,0,0,0,38.8,0.68,0.16,NA
"14581",1990-04-29,"Strabane",0,0,0,0,0,64.4,0.631740423949424,0.251132182281347,24.91
"14582",1990-05-06,"Antrim",0,0,0,0,0,34.8,0.699364855328158,0.119912044954801,66.92
"14583",1990-05-06,"Ards",0,0,0,0,0,12.3,0.71697699890471,0.0907371773604937,113.63
"14584",1990-05-06,"Armagh",0,0,0,0,0,48.4,0.749904737711165,0.153271114825649,78.9
"14585",1990-05-06,"Ballymena",0,0,0,0,0,19.4,0.720691095103873,0.108527433215383,62.1
"14586",1990-05-06,"Ballymoney",0,0,0,0,0,31.8,0.730968410150181,0.15684957789716,51.35
"14587",1990-05-06,"Banbridge",0,0,0,0,0,30.3,0.742375967228038,0.107787622410233,93.51
"14588",1990-05-06,"Belfast",0,0,0,0,0,42.7,0.463257745010426,0.202308529578035,88.87
"14589",1990-05-06,"Carrickfergus",0,0,0,0,0,7.5,0.679137175598247,0.112365348642198,92.01
"14590",1990-05-06,"Castlereagh",0,0,0,0,0,10.3,0.71515812431843,0.0813679245283019,97.84
"14591",1990-05-06,"Coleraine",0,0,0,0,0,24.2,0.665453934848315,0.14925642995977,36.19
"14592",1990-05-06,"Cookstown",0,0,0,0,0,55.7,0.735849056603774,0.205408515535098,46.72
"14593",1990-05-06,"Craigavon",0,0,0,0,0,43.6,0.648273649596984,0.145391128070594,73.86
"14594",1990-05-06,"Derry",0,0,0,0,0,74.2,0.546433666191156,0.236826867400116,0
"14595",1990-05-06,"Down",0,0,0,0,0,62.2,0.725888605912966,0.12390094377672,112.37
"14596",1990-05-06,"Dungannon",0,0,0,0,0,58.6,0.728395061728395,0.196695691002456,57.26
"14597",1990-05-06,"Fermanagh",0,0,0,0,0,57.6,0.716164968001896,0.18071782409571,71.67
"14598",1990-05-06,"Larne",0,0,0,0,0,24,0.650604722595508,0.135149371660772,83.54
"14599",1990-05-06,"Limavady",0,0,0,0,0,55.8,0.688398962508842,0.205694957917093,17.9
"14600",1990-05-06,"Lisburn",0,0,0,0,0,29.1,0.693315307195433,0.120697658995955,87.68
"14601",1990-05-06,"Magherafelt",0,0,0,0,0,62,0.739284686930674,0.172944045522287,37.43
"14602",1990-05-06,"Moyle",0,0,0,0,0,55.8,0.65564738292011,0.216188170183328,65.75
"14603",1990-05-06,"Newry & Mourne",0,0,0,0,0,77.8,0.681068439192516,0.218581400310909,105.99
"14604",1990-05-06,"Newtownabbey",0,0,0,0,0,14.2,0.67265453996528,0.108983050847458,83.03
"14605",1990-05-06,"North Down",0,0,0,0,0,9.8,0.738903492301915,0.0758040756199362,101.48
"14606",1990-05-06,"Omagh",0,0,0,0,0,67.7,0.712638547943167,0.182394443831992,39.96
"14607",1990-05-06,"Other",0,0,0,0,0,38.8,0.68,0.16,NA
"14608",1990-05-06,"Strabane",0,0,0,0,0,64.4,0.631740423949424,0.251132182281347,24.91
"14609",1990-05-13,"Antrim",0,0,0,0,0,34.8,0.699364855328158,0.119912044954801,66.92
"14610",1990-05-13,"Ards",0,0,0,0,0,12.3,0.71697699890471,0.0907371773604937,113.63
"14611",1990-05-13,"Armagh",0,0,0,0,0,48.4,0.749904737711165,0.153271114825649,78.9
"14612",1990-05-13,"Ballymena",0,0,0,0,0,19.4,0.720691095103873,0.108527433215383,62.1
"14613",1990-05-13,"Ballymoney",0,0,0,0,0,31.8,0.730968410150181,0.15684957789716,51.35
"14614",1990-05-13,"Banbridge",0,0,0,0,0,30.3,0.742375967228038,0.107787622410233,93.51
"14615",1990-05-13,"Belfast",0,0,0,0,0,42.7,0.463257745010426,0.202308529578035,88.87
"14616",1990-05-13,"Carrickfergus",0,0,0,0,0,7.5,0.679137175598247,0.112365348642198,92.01
"14617",1990-05-13,"Castlereagh",0,0,0,0,0,10.3,0.71515812431843,0.0813679245283019,97.84
"14618",1990-05-13,"Coleraine",0,0,0,0,0,24.2,0.665453934848315,0.14925642995977,36.19
"14619",1990-05-13,"Cookstown",0,0,0,0,0,55.7,0.735849056603774,0.205408515535098,46.72
"14620",1990-05-13,"Craigavon",0,0,0,0,0,43.6,0.648273649596984,0.145391128070594,73.86
"14621",1990-05-13,"Derry",0,0,0,0,0,74.2,0.546433666191156,0.236826867400116,0
"14622",1990-05-13,"Down",0,0,0,0,0,62.2,0.725888605912966,0.12390094377672,112.37
"14623",1990-05-13,"Dungannon",0,0,0,0,0,58.6,0.728395061728395,0.196695691002456,57.26
"14624",1990-05-13,"Fermanagh",0,0,0,0,0,57.6,0.716164968001896,0.18071782409571,71.67
"14625",1990-05-13,"Larne",0,0,0,0,0,24,0.650604722595508,0.135149371660772,83.54
"14626",1990-05-13,"Limavady",0,0,0,0,0,55.8,0.688398962508842,0.205694957917093,17.9
"14627",1990-05-13,"Lisburn",0,0,0,0,0,29.1,0.693315307195433,0.120697658995955,87.68
"14628",1990-05-13,"Magherafelt",0,0,0,0,0,62,0.739284686930674,0.172944045522287,37.43
"14629",1990-05-13,"Moyle",0,0,0,0,0,55.8,0.65564738292011,0.216188170183328,65.75
"14630",1990-05-13,"Newry & Mourne",0,0,0,0,0,77.8,0.681068439192516,0.218581400310909,105.99
"14631",1990-05-13,"Newtownabbey",0,0,0,0,0,14.2,0.67265453996528,0.108983050847458,83.03
"14632",1990-05-13,"North Down",0,0,0,0,0,9.8,0.738903492301915,0.0758040756199362,101.48
"14633",1990-05-13,"Omagh",0,0,0,0,0,67.7,0.712638547943167,0.182394443831992,39.96
"14634",1990-05-13,"Other",1,3,1,0,0,38.8,0.68,0.16,NA
"14635",1990-05-13,"Strabane",0,0,0,0,0,64.4,0.631740423949424,0.251132182281347,24.91
"14636",1990-05-20,"Antrim",0,0,0,0,0,34.8,0.699364855328158,0.119912044954801,66.92
"14637",1990-05-20,"Ards",0,0,0,0,0,12.3,0.71697699890471,0.0907371773604937,113.63
"14638",1990-05-20,"Armagh",0,0,0,0,0,48.4,0.749904737711165,0.153271114825649,78.9
"14639",1990-05-20,"Ballymena",0,0,0,0,0,19.4,0.720691095103873,0.108527433215383,62.1
"14640",1990-05-20,"Ballymoney",0,0,0,0,0,31.8,0.730968410150181,0.15684957789716,51.35
"14641",1990-05-20,"Banbridge",0,0,0,0,0,30.3,0.742375967228038,0.107787622410233,93.51
"14642",1990-05-20,"Belfast",0,0,0,0,0,42.7,0.463257745010426,0.202308529578035,88.87
"14643",1990-05-20,"Carrickfergus",0,0,0,0,0,7.5,0.679137175598247,0.112365348642198,92.01
"14644",1990-05-20,"Castlereagh",0,0,0,0,0,10.3,0.71515812431843,0.0813679245283019,97.84
"14645",1990-05-20,"Coleraine",0,0,0,0,0,24.2,0.665453934848315,0.14925642995977,36.19
"14646",1990-05-20,"Cookstown",0,0,0,0,0,55.7,0.735849056603774,0.205408515535098,46.72
"14647",1990-05-20,"Craigavon",0,0,0,0,0,43.6,0.648273649596984,0.145391128070594,73.86
"14648",1990-05-20,"Derry",0,0,0,0,0,74.2,0.546433666191156,0.236826867400116,0
"14649",1990-05-20,"Down",0,0,0,0,0,62.2,0.725888605912966,0.12390094377672,112.37
"14650",1990-05-20,"Dungannon",0,0,0,0,0,58.6,0.728395061728395,0.196695691002456,57.26
"14651",1990-05-20,"Fermanagh",0,0,0,0,0,57.6,0.716164968001896,0.18071782409571,71.67
"14652",1990-05-20,"Larne",0,0,0,0,0,24,0.650604722595508,0.135149371660772,83.54
"14653",1990-05-20,"Limavady",0,0,0,0,0,55.8,0.688398962508842,0.205694957917093,17.9
"14654",1990-05-20,"Lisburn",0,0,0,0,0,29.1,0.693315307195433,0.120697658995955,87.68
"14655",1990-05-20,"Magherafelt",0,0,0,0,0,62,0.739284686930674,0.172944045522287,37.43
"14656",1990-05-20,"Moyle",0,0,0,0,0,55.8,0.65564738292011,0.216188170183328,65.75
"14657",1990-05-20,"Newry & Mourne",0,0,0,0,0,77.8,0.681068439192516,0.218581400310909,105.99
"14658",1990-05-20,"Newtownabbey",0,0,0,0,0,14.2,0.67265453996528,0.108983050847458,83.03
"14659",1990-05-20,"North Down",0,0,0,0,0,9.8,0.738903492301915,0.0758040756199362,101.48
"14660",1990-05-20,"Omagh",1,3,1,0,0,67.7,0.712638547943167,0.182394443831992,39.96
"14661",1990-05-20,"Other",0,0,0,0,0,38.8,0.68,0.16,NA
"14662",1990-05-20,"Strabane",0,0,0,0,0,64.4,0.631740423949424,0.251132182281347,24.91
"14663",1990-05-27,"Antrim",0,0,0,0,0,34.8,0.699364855328158,0.119912044954801,66.92
"14664",1990-05-27,"Ards",0,0,0,0,0,12.3,0.71697699890471,0.0907371773604937,113.63
"14665",1990-05-27,"Armagh",0,0,0,0,0,48.4,0.749904737711165,0.153271114825649,78.9
"14666",1990-05-27,"Ballymena",0,0,0,0,0,19.4,0.720691095103873,0.108527433215383,62.1
"14667",1990-05-27,"Ballymoney",0,0,0,0,0,31.8,0.730968410150181,0.15684957789716,51.35
"14668",1990-05-27,"Banbridge",0,0,0,0,0,30.3,0.742375967228038,0.107787622410233,93.51
"14669",1990-05-27,"Belfast",0,0,0,0,0,42.7,0.463257745010426,0.202308529578035,88.87
"14670",1990-05-27,"Carrickfergus",0,0,0,0,0,7.5,0.679137175598247,0.112365348642198,92.01
"14671",1990-05-27,"Castlereagh",0,0,0,0,0,10.3,0.71515812431843,0.0813679245283019,97.84
"14672",1990-05-27,"Coleraine",0,0,0,0,0,24.2,0.665453934848315,0.14925642995977,36.19
"14673",1990-05-27,"Cookstown",0,0,0,0,0,55.7,0.735849056603774,0.205408515535098,46.72
"14674",1990-05-27,"Craigavon",0,0,0,0,0,43.6,0.648273649596984,0.145391128070594,73.86
"14675",1990-05-27,"Derry",0,0,0,0,0,74.2,0.546433666191156,0.236826867400116,0
"14676",1990-05-27,"Down",0,0,0,0,0,62.2,0.725888605912966,0.12390094377672,112.37
"14677",1990-05-27,"Dungannon",0,0,0,0,0,58.6,0.728395061728395,0.196695691002456,57.26
"14678",1990-05-27,"Fermanagh",0,0,0,0,0,57.6,0.716164968001896,0.18071782409571,71.67
"14679",1990-05-27,"Larne",0,0,0,0,0,24,0.650604722595508,0.135149371660772,83.54
"14680",1990-05-27,"Limavady",0,0,0,0,0,55.8,0.688398962508842,0.205694957917093,17.9
"14681",1990-05-27,"Lisburn",0,0,0,0,0,29.1,0.693315307195433,0.120697658995955,87.68
"14682",1990-05-27,"Magherafelt",0,0,0,0,0,62,0.739284686930674,0.172944045522287,37.43
"14683",1990-05-27,"Moyle",0,0,0,0,0,55.8,0.65564738292011,0.216188170183328,65.75
"14684",1990-05-27,"Newry & Mourne",0,0,0,0,0,77.8,0.681068439192516,0.218581400310909,105.99
"14685",1990-05-27,"Newtownabbey",0,0,0,0,0,14.2,0.67265453996528,0.108983050847458,83.03
"14686",1990-05-27,"North Down",0,0,0,0,0,9.8,0.738903492301915,0.0758040756199362,101.48
"14687",1990-05-27,"Omagh",0,0,0,0,0,67.7,0.712638547943167,0.182394443831992,39.96
"14688",1990-05-27,"Other",0,0,0,0,0,38.8,0.68,0.16,NA
"14689",1990-05-27,"Strabane",0,0,0,0,0,64.4,0.631740423949424,0.251132182281347,24.91
"14690",1990-06-03,"Antrim",0,0,0,0,0,34.8,0.699364855328158,0.119912044954801,66.92
"14691",1990-06-03,"Ards",0,0,0,0,0,12.3,0.71697699890471,0.0907371773604937,113.63
"14692",1990-06-03,"Armagh",0,0,0,0,0,48.4,0.749904737711165,0.153271114825649,78.9
"14693",1990-06-03,"Ballymena",0,0,0,0,0,19.4,0.720691095103873,0.108527433215383,62.1
"14694",1990-06-03,"Ballymoney",0,0,0,0,0,31.8,0.730968410150181,0.15684957789716,51.35
"14695",1990-06-03,"Banbridge",0,0,0,0,0,30.3,0.742375967228038,0.107787622410233,93.51
"14696",1990-06-03,"Belfast",1,3,1,0,0,42.7,0.463257745010426,0.202308529578035,88.87
"14697",1990-06-03,"Carrickfergus",0,0,0,0,0,7.5,0.679137175598247,0.112365348642198,92.01
"14698",1990-06-03,"Castlereagh",0,0,0,0,0,10.3,0.71515812431843,0.0813679245283019,97.84
"14699",1990-06-03,"Coleraine",0,0,0,0,0,24.2,0.665453934848315,0.14925642995977,36.19
"14700",1990-06-03,"Cookstown",0,0,0,0,0,55.7,0.735849056603774,0.205408515535098,46.72
"14701",1990-06-03,"Craigavon",0,0,0,0,0,43.6,0.648273649596984,0.145391128070594,73.86
"14702",1990-06-03,"Derry",1,3,1,0,0,74.2,0.546433666191156,0.236826867400116,0
"14703",1990-06-03,"Down",0,0,0,0,0,62.2,0.725888605912966,0.12390094377672,112.37
"14704",1990-06-03,"Dungannon",0,0,0,0,0,58.6,0.728395061728395,0.196695691002456,57.26
"14705",1990-06-03,"Fermanagh",0,0,0,0,0,57.6,0.716164968001896,0.18071782409571,71.67
"14706",1990-06-03,"Larne",0,0,0,0,0,24,0.650604722595508,0.135149371660772,83.54
"14707",1990-06-03,"Limavady",0,0,0,0,0,55.8,0.688398962508842,0.205694957917093,17.9
"14708",1990-06-03,"Lisburn",0,0,0,0,0,29.1,0.693315307195433,0.120697658995955,87.68
"14709",1990-06-03,"Magherafelt",0,0,0,0,0,62,0.739284686930674,0.172944045522287,37.43
"14710",1990-06-03,"Moyle",0,0,0,0,0,55.8,0.65564738292011,0.216188170183328,65.75
"14711",1990-06-03,"Newry & Mourne",0,0,0,0,0,77.8,0.681068439192516,0.218581400310909,105.99
"14712",1990-06-03,"Newtownabbey",0,0,0,0,0,14.2,0.67265453996528,0.108983050847458,83.03
"14713",1990-06-03,"North Down",0,0,0,0,0,9.8,0.738903492301915,0.0758040756199362,101.48
"14714",1990-06-03,"Omagh",0,0,0,0,0,67.7,0.712638547943167,0.182394443831992,39.96
"14715",1990-06-03,"Other",0,0,0,0,0,38.8,0.68,0.16,NA
"14716",1990-06-03,"Strabane",0,0,0,0,0,64.4,0.631740423949424,0.251132182281347,24.91
"14717",1990-06-10,"Antrim",0,0,0,0,0,34.8,0.699364855328158,0.119912044954801,66.92
"14718",1990-06-10,"Ards",0,0,0,0,0,12.3,0.71697699890471,0.0907371773604937,113.63
"14719",1990-06-10,"Armagh",0,0,0,0,0,48.4,0.749904737711165,0.153271114825649,78.9
"14720",1990-06-10,"Ballymena",0,0,0,0,0,19.4,0.720691095103873,0.108527433215383,62.1
"14721",1990-06-10,"Ballymoney",0,0,0,0,0,31.8,0.730968410150181,0.15684957789716,51.35
"14722",1990-06-10,"Banbridge",0,0,0,0,0,30.3,0.742375967228038,0.107787622410233,93.51
"14723",1990-06-10,"Belfast",1,1,1,0,0,42.7,0.463257745010426,0.202308529578035,88.87
"14724",1990-06-10,"Carrickfergus",0,0,0,0,0,7.5,0.679137175598247,0.112365348642198,92.01
"14725",1990-06-10,"Castlereagh",0,0,0,0,0,10.3,0.71515812431843,0.0813679245283019,97.84
"14726",1990-06-10,"Coleraine",0,0,0,0,0,24.2,0.665453934848315,0.14925642995977,36.19
"14727",1990-06-10,"Cookstown",0,0,0,0,0,55.7,0.735849056603774,0.205408515535098,46.72
"14728",1990-06-10,"Craigavon",0,0,0,0,0,43.6,0.648273649596984,0.145391128070594,73.86
"14729",1990-06-10,"Derry",0,0,0,0,0,74.2,0.546433666191156,0.236826867400116,0
"14730",1990-06-10,"Down",0,0,0,0,0,62.2,0.725888605912966,0.12390094377672,112.37
"14731",1990-06-10,"Dungannon",0,0,0,0,0,58.6,0.728395061728395,0.196695691002456,57.26
"14732",1990-06-10,"Fermanagh",1,3,1,0,0,57.6,0.716164968001896,0.18071782409571,71.67
"14733",1990-06-10,"Larne",0,0,0,0,0,24,0.650604722595508,0.135149371660772,83.54
"14734",1990-06-10,"Limavady",0,0,0,0,0,55.8,0.688398962508842,0.205694957917093,17.9
"14735",1990-06-10,"Lisburn",0,0,0,0,0,29.1,0.693315307195433,0.120697658995955,87.68
"14736",1990-06-10,"Magherafelt",0,0,0,0,0,62,0.739284686930674,0.172944045522287,37.43
"14737",1990-06-10,"Moyle",0,0,0,0,0,55.8,0.65564738292011,0.216188170183328,65.75
"14738",1990-06-10,"Newry & Mourne",0,0,0,0,0,77.8,0.681068439192516,0.218581400310909,105.99
"14739",1990-06-10,"Newtownabbey",0,0,0,0,0,14.2,0.67265453996528,0.108983050847458,83.03
"14740",1990-06-10,"North Down",0,0,0,0,0,9.8,0.738903492301915,0.0758040756199362,101.48
"14741",1990-06-10,"Omagh",0,0,0,0,0,67.7,0.712638547943167,0.182394443831992,39.96
"14742",1990-06-10,"Other",0,0,0,0,0,38.8,0.68,0.16,NA
"14743",1990-06-10,"Strabane",0,0,0,0,0,64.4,0.631740423949424,0.251132182281347,24.91
"14744",1990-06-17,"Antrim",0,0,0,0,0,34.8,0.699364855328158,0.119912044954801,66.92
"14745",1990-06-17,"Ards",0,0,0,0,0,12.3,0.71697699890471,0.0907371773604937,113.63
"14746",1990-06-17,"Armagh",0,0,0,0,0,48.4,0.749904737711165,0.153271114825649,78.9
"14747",1990-06-17,"Ballymena",0,0,0,0,0,19.4,0.720691095103873,0.108527433215383,62.1
"14748",1990-06-17,"Ballymoney",0,0,0,0,0,31.8,0.730968410150181,0.15684957789716,51.35
"14749",1990-06-17,"Banbridge",0,0,0,0,0,30.3,0.742375967228038,0.107787622410233,93.51
"14750",1990-06-17,"Belfast",1,1,1,0,0,42.7,0.463257745010426,0.202308529578035,88.87
"14751",1990-06-17,"Carrickfergus",0,0,0,0,0,7.5,0.679137175598247,0.112365348642198,92.01
"14752",1990-06-17,"Castlereagh",0,0,0,0,0,10.3,0.71515812431843,0.0813679245283019,97.84
"14753",1990-06-17,"Coleraine",0,0,0,0,0,24.2,0.665453934848315,0.14925642995977,36.19
"14754",1990-06-17,"Cookstown",0,0,0,0,0,55.7,0.735849056603774,0.205408515535098,46.72
"14755",1990-06-17,"Craigavon",0,0,0,0,0,43.6,0.648273649596984,0.145391128070594,73.86
"14756",1990-06-17,"Derry",0,0,0,0,0,74.2,0.546433666191156,0.236826867400116,0
"14757",1990-06-17,"Down",0,0,0,0,0,62.2,0.725888605912966,0.12390094377672,112.37
"14758",1990-06-17,"Dungannon",0,0,0,0,0,58.6,0.728395061728395,0.196695691002456,57.26
"14759",1990-06-17,"Fermanagh",0,0,0,0,0,57.6,0.716164968001896,0.18071782409571,71.67
"14760",1990-06-17,"Larne",0,0,0,0,0,24,0.650604722595508,0.135149371660772,83.54
"14761",1990-06-17,"Limavady",0,0,0,0,0,55.8,0.688398962508842,0.205694957917093,17.9
"14762",1990-06-17,"Lisburn",0,0,0,0,0,29.1,0.693315307195433,0.120697658995955,87.68
"14763",1990-06-17,"Magherafelt",0,0,0,0,0,62,0.739284686930674,0.172944045522287,37.43
"14764",1990-06-17,"Moyle",0,0,0,0,0,55.8,0.65564738292011,0.216188170183328,65.75
"14765",1990-06-17,"Newry & Mourne",0,0,0,0,0,77.8,0.681068439192516,0.218581400310909,105.99
"14766",1990-06-17,"Newtownabbey",0,0,0,0,0,14.2,0.67265453996528,0.108983050847458,83.03
"14767",1990-06-17,"North Down",0,0,0,0,0,9.8,0.738903492301915,0.0758040756199362,101.48
"14768",1990-06-17,"Omagh",0,0,0,0,0,67.7,0.712638547943167,0.182394443831992,39.96
"14769",1990-06-17,"Other",0,0,0,0,0,38.8,0.68,0.16,NA
"14770",1990-06-17,"Strabane",0,0,0,0,0,64.4,0.631740423949424,0.251132182281347,24.91
"14771",1990-06-24,"Antrim",0,0,0,0,0,34.8,0.699364855328158,0.119912044954801,66.92
"14772",1990-06-24,"Ards",0,0,0,0,0,12.3,0.71697699890471,0.0907371773604937,113.63
"14773",1990-06-24,"Armagh",0,0,0,0,0,48.4,0.749904737711165,0.153271114825649,78.9
"14774",1990-06-24,"Ballymena",0,0,0,0,0,19.4,0.720691095103873,0.108527433215383,62.1
"14775",1990-06-24,"Ballymoney",0,0,0,0,0,31.8,0.730968410150181,0.15684957789716,51.35
"14776",1990-06-24,"Banbridge",0,0,0,0,0,30.3,0.742375967228038,0.107787622410233,93.51
"14777",1990-06-24,"Belfast",1,1,1,0,0,42.7,0.463257745010426,0.202308529578035,88.87
"14778",1990-06-24,"Carrickfergus",0,0,0,0,0,7.5,0.679137175598247,0.112365348642198,92.01
"14779",1990-06-24,"Castlereagh",0,0,0,0,0,10.3,0.71515812431843,0.0813679245283019,97.84
"14780",1990-06-24,"Coleraine",0,0,0,0,0,24.2,0.665453934848315,0.14925642995977,36.19
"14781",1990-06-24,"Cookstown",0,0,0,0,0,55.7,0.735849056603774,0.205408515535098,46.72
"14782",1990-06-24,"Craigavon",0,0,0,0,0,43.6,0.648273649596984,0.145391128070594,73.86
"14783",1990-06-24,"Derry",0,0,0,0,0,74.2,0.546433666191156,0.236826867400116,0
"14784",1990-06-24,"Down",0,0,0,0,0,62.2,0.725888605912966,0.12390094377672,112.37
"14785",1990-06-24,"Dungannon",0,0,0,0,0,58.6,0.728395061728395,0.196695691002456,57.26
"14786",1990-06-24,"Fermanagh",0,0,0,0,0,57.6,0.716164968001896,0.18071782409571,71.67
"14787",1990-06-24,"Larne",0,0,0,0,0,24,0.650604722595508,0.135149371660772,83.54
"14788",1990-06-24,"Limavady",0,0,0,0,0,55.8,0.688398962508842,0.205694957917093,17.9
"14789",1990-06-24,"Lisburn",0,0,0,0,0,29.1,0.693315307195433,0.120697658995955,87.68
"14790",1990-06-24,"Magherafelt",0,0,0,0,0,62,0.739284686930674,0.172944045522287,37.43
"14791",1990-06-24,"Moyle",0,0,0,0,0,55.8,0.65564738292011,0.216188170183328,65.75
"14792",1990-06-24,"Newry & Mourne",1,3,1,0,0,77.8,0.681068439192516,0.218581400310909,105.99
"14793",1990-06-24,"Newtownabbey",0,0,0,0,0,14.2,0.67265453996528,0.108983050847458,83.03
"14794",1990-06-24,"North Down",0,0,0,0,0,9.8,0.738903492301915,0.0758040756199362,101.48
"14795",1990-06-24,"Omagh",0,0,0,0,0,67.7,0.712638547943167,0.182394443831992,39.96
"14796",1990-06-24,"Other",0,0,0,0,0,38.8,0.68,0.16,NA
"14797",1990-06-24,"Strabane",0,0,0,0,0,64.4,0.631740423949424,0.251132182281347,24.91
"14798",1990-07-01,"Antrim",0,0,0,0,0,34.8,0.699364855328158,0.119912044954801,66.92
"14799",1990-07-01,"Ards",0,0,0,0,0,12.3,0.71697699890471,0.0907371773604937,113.63
"14800",1990-07-01,"Armagh",0,0,0,0,0,48.4,0.749904737711165,0.153271114825649,78.9
"14801",1990-07-01,"Ballymena",0,0,0,0,0,19.4,0.720691095103873,0.108527433215383,62.1
"14802",1990-07-01,"Ballymoney",0,0,0,0,0,31.8,0.730968410150181,0.15684957789716,51.35
"14803",1990-07-01,"Banbridge",0,0,0,0,0,30.3,0.742375967228038,0.107787622410233,93.51
"14804",1990-07-01,"Belfast",1,8,1,0,0,42.7,0.463257745010426,0.202308529578035,88.87
"14805",1990-07-01,"Carrickfergus",0,0,0,0,0,7.5,0.679137175598247,0.112365348642198,92.01
"14806",1990-07-01,"Castlereagh",0,0,0,0,0,10.3,0.71515812431843,0.0813679245283019,97.84
"14807",1990-07-01,"Coleraine",0,0,0,0,0,24.2,0.665453934848315,0.14925642995977,36.19
"14808",1990-07-01,"Cookstown",0,0,0,0,0,55.7,0.735849056603774,0.205408515535098,46.72
"14809",1990-07-01,"Craigavon",0,0,0,0,0,43.6,0.648273649596984,0.145391128070594,73.86
"14810",1990-07-01,"Derry",0,0,0,0,0,74.2,0.546433666191156,0.236826867400116,0
"14811",1990-07-01,"Down",0,0,0,0,0,62.2,0.725888605912966,0.12390094377672,112.37
"14812",1990-07-01,"Dungannon",0,0,0,0,0,58.6,0.728395061728395,0.196695691002456,57.26
"14813",1990-07-01,"Fermanagh",0,0,0,0,0,57.6,0.716164968001896,0.18071782409571,71.67
"14814",1990-07-01,"Larne",0,0,0,0,0,24,0.650604722595508,0.135149371660772,83.54
"14815",1990-07-01,"Limavady",0,0,0,0,0,55.8,0.688398962508842,0.205694957917093,17.9
"14816",1990-07-01,"Lisburn",0,0,0,0,0,29.1,0.693315307195433,0.120697658995955,87.68
"14817",1990-07-01,"Magherafelt",0,0,0,0,0,62,0.739284686930674,0.172944045522287,37.43
"14818",1990-07-01,"Moyle",0,0,0,0,0,55.8,0.65564738292011,0.216188170183328,65.75
"14819",1990-07-01,"Newry & Mourne",0,0,0,0,0,77.8,0.681068439192516,0.218581400310909,105.99
"14820",1990-07-01,"Newtownabbey",0,0,0,0,0,14.2,0.67265453996528,0.108983050847458,83.03
"14821",1990-07-01,"North Down",0,0,0,0,0,9.8,0.738903492301915,0.0758040756199362,101.48
"14822",1990-07-01,"Omagh",0,0,0,0,0,67.7,0.712638547943167,0.182394443831992,39.96
"14823",1990-07-01,"Other",0,0,0,0,0,38.8,0.68,0.16,NA
"14824",1990-07-01,"Strabane",0,0,0,0,0,64.4,0.631740423949424,0.251132182281347,24.91
"14825",1990-07-08,"Antrim",0,0,0,0,0,34.8,0.699364855328158,0.119912044954801,66.92
"14826",1990-07-08,"Ards",0,0,0,0,0,12.3,0.71697699890471,0.0907371773604937,113.63
"14827",1990-07-08,"Armagh",0,0,0,0,0,48.4,0.749904737711165,0.153271114825649,78.9
"14828",1990-07-08,"Ballymena",0,0,0,0,0,19.4,0.720691095103873,0.108527433215383,62.1
"14829",1990-07-08,"Ballymoney",0,0,0,0,0,31.8,0.730968410150181,0.15684957789716,51.35
"14830",1990-07-08,"Banbridge",0,0,0,0,0,30.3,0.742375967228038,0.107787622410233,93.51
"14831",1990-07-08,"Belfast",0,0,0,0,0,42.7,0.463257745010426,0.202308529578035,88.87
"14832",1990-07-08,"Carrickfergus",0,0,0,0,0,7.5,0.679137175598247,0.112365348642198,92.01
"14833",1990-07-08,"Castlereagh",0,0,0,0,0,10.3,0.71515812431843,0.0813679245283019,97.84
"14834",1990-07-08,"Coleraine",0,0,0,0,0,24.2,0.665453934848315,0.14925642995977,36.19
"14835",1990-07-08,"Cookstown",0,0,0,0,0,55.7,0.735849056603774,0.205408515535098,46.72
"14836",1990-07-08,"Craigavon",0,0,0,0,0,43.6,0.648273649596984,0.145391128070594,73.86
"14837",1990-07-08,"Derry",0,0,0,0,0,74.2,0.546433666191156,0.236826867400116,0
"14838",1990-07-08,"Down",1,200,1,0,0,62.2,0.725888605912966,0.12390094377672,112.37
"14839",1990-07-08,"Dungannon",1,3,1,0,0,58.6,0.728395061728395,0.196695691002456,57.26
"14840",1990-07-08,"Fermanagh",0,0,0,0,0,57.6,0.716164968001896,0.18071782409571,71.67
"14841",1990-07-08,"Larne",0,0,0,0,0,24,0.650604722595508,0.135149371660772,83.54
"14842",1990-07-08,"Limavady",0,0,0,0,0,55.8,0.688398962508842,0.205694957917093,17.9
