"","week","District","n_protests","n_protesters","is_protest","CliftonvilleHome","CliftonvilleWin","pcg_catholics","pcg_car","pcg_Unem","Distance_km"
"5497",1983-11-13,"Other",0,0,0,0,0,38.8,0.81,0.19,NA
"5498",1983-11-13,"Strabane",0,0,0,0,0,61,0.801040876070693,0.278961078761876,96.21
"5499",1983-11-20,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,21.95
"5500",1983-11-20,"Ards",0,0,0,0,0,13,0.819106688679666,0.110149148006769,24.79
"5501",1983-11-20,"Armagh",1,2,1,0,0,46.5,0.876534481650492,0.167122135799874,53.85
"5502",1983-11-20,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,36.07
"5503",1983-11-20,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,57.1
"5504",1983-11-20,"Banbridge",0,0,0,0,0,28.5,0.838401310997815,0.140473963205488,34.57
"5505",1983-11-20,"Belfast",8,132,1,0,0,38,0.610568847747378,0.181856603773585,0
"5506",1983-11-20,"Carrickfergus",0,0,0,0,0,8,0.78115671641791,0.145637212245867,16.89
"5507",1983-11-20,"Castlereagh",0,0,0,0,0,8,0.819398117263361,0.082949153683077,9.39
"5508",1983-11-20,"Coleraine",0,0,0,0,0,24,0.80096123037488,0.167758638909437,68.92
"5509",1983-11-20,"Cookstown",0,0,0,0,0,52.5,0.875269687162891,0.261658286503007,48.75
"5510",1983-11-20,"Craigavon",0,0,0,0,0,42,0.777985858971909,0.509049631077757,31.31
"5511",1983-11-20,"Derry",0,0,0,0,0,68.5,0.706494896279223,0.190879850903298,88.87
"5512",1983-11-20,"Down",0,0,0,0,0,59.5,0.823690554459785,0.138850764022326,31.69
"5513",1983-11-20,"Dungannon",0,0,0,0,0,53,0.865316246382803,0.235647655418519,65.36
"5514",1983-11-20,"Fermanagh",0,0,0,0,0,54.5,0.859516023544801,0.193205619412516,112.49
"5515",1983-11-20,"Larne",0,0,0,0,0,24.5,0.763540669856459,0.147421931735657,29.52
"5516",1983-11-20,"Limavady",0,0,0,0,0,54.5,0.803325223033252,0.231262327416174,75.76
"5517",1983-11-20,"Lisburn",0,0,0,0,0,22.5,0.830906808911202,0.115508711550871,14.32
"5518",1983-11-20,"Magherafelt",0,0,0,0,0,56.5,0.849748303786387,0.223038594713284,51.44
"5519",1983-11-20,"Moyle",0,0,0,0,0,51,0.8159046692607,0.237920264559985,62.32
"5520",1983-11-20,"Newry & Mourne",0,0,0,0,0,74,0.806266757794017,0.268252727205034,54.92
"5521",1983-11-20,"Newtownabbey",0,0,0,0,0,13.5,0.788887393148011,0.113241141907532,12.36
"5522",1983-11-20,"North Down",0,0,0,0,0,9,0.84575329784772,0.0771189396581793,15.78
"5523",1983-11-20,"Omagh",0,0,0,0,0,65,0.863487112132655,0.196044546850998,85.01
"5524",1983-11-20,"Other",0,0,0,0,0,38.8,0.81,0.19,NA
"5525",1983-11-20,"Strabane",0,0,0,0,0,61,0.801040876070693,0.278961078761876,96.21
"5526",1983-11-27,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,21.95
"5527",1983-11-27,"Ards",0,0,0,0,0,13,0.819106688679666,0.110149148006769,24.79
"5528",1983-11-27,"Armagh",0,0,0,0,0,46.5,0.876534481650492,0.167122135799874,53.85
"5529",1983-11-27,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,36.07
"5530",1983-11-27,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,57.1
"5531",1983-11-27,"Banbridge",0,0,0,0,0,28.5,0.838401310997815,0.140473963205488,34.57
"5532",1983-11-27,"Belfast",6,150,1,1,1,38,0.610568847747378,0.181856603773585,0
"5533",1983-11-27,"Carrickfergus",0,0,0,0,0,8,0.78115671641791,0.145637212245867,16.89
"5534",1983-11-27,"Castlereagh",0,0,0,0,0,8,0.819398117263361,0.082949153683077,9.39
"5535",1983-11-27,"Coleraine",0,0,0,0,0,24,0.80096123037488,0.167758638909437,68.92
"5536",1983-11-27,"Cookstown",1,2,1,0,0,52.5,0.875269687162891,0.261658286503007,48.75
"5537",1983-11-27,"Craigavon",0,0,0,0,0,42,0.777985858971909,0.509049631077757,31.31
"5538",1983-11-27,"Derry",0,0,0,0,0,68.5,0.706494896279223,0.190879850903298,88.87
"5539",1983-11-27,"Down",0,0,0,0,0,59.5,0.823690554459785,0.138850764022326,31.69
"5540",1983-11-27,"Dungannon",0,0,0,0,0,53,0.865316246382803,0.235647655418519,65.36
"5541",1983-11-27,"Fermanagh",0,0,0,0,0,54.5,0.859516023544801,0.193205619412516,112.49
"5542",1983-11-27,"Larne",0,0,0,0,0,24.5,0.763540669856459,0.147421931735657,29.52
"5543",1983-11-27,"Limavady",0,0,0,0,0,54.5,0.803325223033252,0.231262327416174,75.76
"5544",1983-11-27,"Lisburn",0,0,0,0,0,22.5,0.830906808911202,0.115508711550871,14.32
"5545",1983-11-27,"Magherafelt",0,0,0,0,0,56.5,0.849748303786387,0.223038594713284,51.44
"5546",1983-11-27,"Moyle",0,0,0,0,0,51,0.8159046692607,0.237920264559985,62.32
"5547",1983-11-27,"Newry & Mourne",0,0,0,0,0,74,0.806266757794017,0.268252727205034,54.92
"5548",1983-11-27,"Newtownabbey",0,0,0,0,0,13.5,0.788887393148011,0.113241141907532,12.36
"5549",1983-11-27,"North Down",0,0,0,0,0,9,0.84575329784772,0.0771189396581793,15.78
"5550",1983-11-27,"Omagh",0,0,0,0,0,65,0.863487112132655,0.196044546850998,85.01
"5551",1983-11-27,"Other",0,0,0,0,0,38.8,0.81,0.19,NA
"5552",1983-11-27,"Strabane",0,0,0,0,0,61,0.801040876070693,0.278961078761876,96.21
"5553",1983-12-04,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,21.95
"5554",1983-12-04,"Ards",0,0,0,0,0,13,0.819106688679666,0.110149148006769,24.79
"5555",1983-12-04,"Armagh",0,0,0,0,0,46.5,0.876534481650492,0.167122135799874,53.85
"5556",1983-12-04,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,36.07
"5557",1983-12-04,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,57.1
"5558",1983-12-04,"Banbridge",0,0,0,0,0,28.5,0.838401310997815,0.140473963205488,34.57
"5559",1983-12-04,"Belfast",8,132,1,0,0,38,0.610568847747378,0.181856603773585,0
"5560",1983-12-04,"Carrickfergus",0,0,0,0,0,8,0.78115671641791,0.145637212245867,16.89
"5561",1983-12-04,"Castlereagh",0,0,0,0,0,8,0.819398117263361,0.082949153683077,9.39
"5562",1983-12-04,"Coleraine",0,0,0,0,0,24,0.80096123037488,0.167758638909437,68.92
"5563",1983-12-04,"Cookstown",0,0,0,0,0,52.5,0.875269687162891,0.261658286503007,48.75
"5564",1983-12-04,"Craigavon",0,0,0,0,0,42,0.777985858971909,0.509049631077757,31.31
"5565",1983-12-04,"Derry",0,0,0,0,0,68.5,0.706494896279223,0.190879850903298,88.87
"5566",1983-12-04,"Down",0,0,0,0,0,59.5,0.823690554459785,0.138850764022326,31.69
"5567",1983-12-04,"Dungannon",1,2,1,0,0,53,0.865316246382803,0.235647655418519,65.36
"5568",1983-12-04,"Fermanagh",0,0,0,0,0,54.5,0.859516023544801,0.193205619412516,112.49
"5569",1983-12-04,"Larne",0,0,0,0,0,24.5,0.763540669856459,0.147421931735657,29.52
"5570",1983-12-04,"Limavady",0,0,0,0,0,54.5,0.803325223033252,0.231262327416174,75.76
"5571",1983-12-04,"Lisburn",0,0,0,0,0,22.5,0.830906808911202,0.115508711550871,14.32
"5572",1983-12-04,"Magherafelt",0,0,0,0,0,56.5,0.849748303786387,0.223038594713284,51.44
"5573",1983-12-04,"Moyle",0,0,0,0,0,51,0.8159046692607,0.237920264559985,62.32
"5574",1983-12-04,"Newry & Mourne",0,0,0,0,0,74,0.806266757794017,0.268252727205034,54.92
"5575",1983-12-04,"Newtownabbey",0,0,0,0,0,13.5,0.788887393148011,0.113241141907532,12.36
"5576",1983-12-04,"North Down",0,0,0,0,0,9,0.84575329784772,0.0771189396581793,15.78
"5577",1983-12-04,"Omagh",0,0,0,0,0,65,0.863487112132655,0.196044546850998,85.01
"5578",1983-12-04,"Other",0,0,0,0,0,38.8,0.81,0.19,NA
"5579",1983-12-04,"Strabane",0,0,0,0,0,61,0.801040876070693,0.278961078761876,96.21
"5580",1983-12-11,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,21.95
"5581",1983-12-11,"Ards",0,0,0,0,0,13,0.819106688679666,0.110149148006769,24.79
"5582",1983-12-11,"Armagh",0,0,0,0,0,46.5,0.876534481650492,0.167122135799874,53.85
"5583",1983-12-11,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,36.07
"5584",1983-12-11,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,57.1
"5585",1983-12-11,"Banbridge",0,0,0,0,0,28.5,0.838401310997815,0.140473963205488,34.57
"5586",1983-12-11,"Belfast",5,125,1,0,0,38,0.610568847747378,0.181856603773585,0
"5587",1983-12-11,"Carrickfergus",0,0,0,0,0,8,0.78115671641791,0.145637212245867,16.89
"5588",1983-12-11,"Castlereagh",0,0,0,0,0,8,0.819398117263361,0.082949153683077,9.39
"5589",1983-12-11,"Coleraine",0,0,0,0,0,24,0.80096123037488,0.167758638909437,68.92
"5590",1983-12-11,"Cookstown",0,0,0,0,0,52.5,0.875269687162891,0.261658286503007,48.75
"5591",1983-12-11,"Craigavon",0,0,0,0,0,42,0.777985858971909,0.509049631077757,31.31
"5592",1983-12-11,"Derry",1,2,1,0,0,68.5,0.706494896279223,0.190879850903298,88.87
"5593",1983-12-11,"Down",0,0,0,0,0,59.5,0.823690554459785,0.138850764022326,31.69
"5594",1983-12-11,"Dungannon",0,0,0,0,0,53,0.865316246382803,0.235647655418519,65.36
"5595",1983-12-11,"Fermanagh",0,0,0,0,0,54.5,0.859516023544801,0.193205619412516,112.49
"5596",1983-12-11,"Larne",0,0,0,0,0,24.5,0.763540669856459,0.147421931735657,29.52
"5597",1983-12-11,"Limavady",0,0,0,0,0,54.5,0.803325223033252,0.231262327416174,75.76
"5598",1983-12-11,"Lisburn",0,0,0,0,1,22.5,0.830906808911202,0.115508711550871,14.32
"5599",1983-12-11,"Magherafelt",0,0,0,0,0,56.5,0.849748303786387,0.223038594713284,51.44
"5600",1983-12-11,"Moyle",0,0,0,0,0,51,0.8159046692607,0.237920264559985,62.32
"5601",1983-12-11,"Newry & Mourne",0,0,0,0,0,74,0.806266757794017,0.268252727205034,54.92
"5602",1983-12-11,"Newtownabbey",0,0,0,0,0,13.5,0.788887393148011,0.113241141907532,12.36
"5603",1983-12-11,"North Down",0,0,0,0,0,9,0.84575329784772,0.0771189396581793,15.78
"5604",1983-12-11,"Omagh",0,0,0,0,0,65,0.863487112132655,0.196044546850998,85.01
"5605",1983-12-11,"Other",0,0,0,0,0,38.8,0.81,0.19,NA
"5606",1983-12-11,"Strabane",0,0,0,0,0,61,0.801040876070693,0.278961078761876,96.21
"5607",1983-12-18,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,21.95
"5608",1983-12-18,"Ards",0,0,0,0,0,13,0.819106688679666,0.110149148006769,24.79
"5609",1983-12-18,"Armagh",0,0,0,0,0,46.5,0.876534481650492,0.167122135799874,53.85
"5610",1983-12-18,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,36.07
"5611",1983-12-18,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,57.1
"5612",1983-12-18,"Banbridge",0,0,0,0,0,28.5,0.838401310997815,0.140473963205488,34.57
"5613",1983-12-18,"Belfast",7,151,1,1,0,38,0.610568847747378,0.181856603773585,0
"5614",1983-12-18,"Carrickfergus",0,0,0,0,0,8,0.78115671641791,0.145637212245867,16.89
"5615",1983-12-18,"Castlereagh",0,0,0,0,0,8,0.819398117263361,0.082949153683077,9.39
"5616",1983-12-18,"Coleraine",0,0,0,0,0,24,0.80096123037488,0.167758638909437,68.92
"5617",1983-12-18,"Cookstown",0,0,0,0,0,52.5,0.875269687162891,0.261658286503007,48.75
"5618",1983-12-18,"Craigavon",0,0,0,0,0,42,0.777985858971909,0.509049631077757,31.31
"5619",1983-12-18,"Derry",0,0,0,0,0,68.5,0.706494896279223,0.190879850903298,88.87
"5620",1983-12-18,"Down",0,0,0,0,0,59.5,0.823690554459785,0.138850764022326,31.69
"5621",1983-12-18,"Dungannon",0,0,0,0,0,53,0.865316246382803,0.235647655418519,65.36
"5622",1983-12-18,"Fermanagh",0,0,0,0,0,54.5,0.859516023544801,0.193205619412516,112.49
"5623",1983-12-18,"Larne",0,0,0,0,0,24.5,0.763540669856459,0.147421931735657,29.52
"5624",1983-12-18,"Limavady",0,0,0,0,0,54.5,0.803325223033252,0.231262327416174,75.76
"5625",1983-12-18,"Lisburn",0,0,0,0,0,22.5,0.830906808911202,0.115508711550871,14.32
"5626",1983-12-18,"Magherafelt",0,0,0,0,0,56.5,0.849748303786387,0.223038594713284,51.44
"5627",1983-12-18,"Moyle",0,0,0,0,0,51,0.8159046692607,0.237920264559985,62.32
"5628",1983-12-18,"Newry & Mourne",0,0,0,0,0,74,0.806266757794017,0.268252727205034,54.92
"5629",1983-12-18,"Newtownabbey",0,0,0,0,0,13.5,0.788887393148011,0.113241141907532,12.36
"5630",1983-12-18,"North Down",0,0,0,0,0,9,0.84575329784772,0.0771189396581793,15.78
"5631",1983-12-18,"Omagh",0,0,0,0,0,65,0.863487112132655,0.196044546850998,85.01
"5632",1983-12-18,"Other",0,0,0,0,0,38.8,0.81,0.19,NA
"5633",1983-12-18,"Strabane",0,0,0,0,0,61,0.801040876070693,0.278961078761876,96.21
"5634",1983-12-25,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,21.95
"5635",1983-12-25,"Ards",0,0,0,0,0,13,0.819106688679666,0.110149148006769,24.79
"5636",1983-12-25,"Armagh",0,0,0,0,0,46.5,0.876534481650492,0.167122135799874,53.85
"5637",1983-12-25,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,36.07
"5638",1983-12-25,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,57.1
"5639",1983-12-25,"Banbridge",0,0,0,0,0,28.5,0.838401310997815,0.140473963205488,34.57
"5640",1983-12-25,"Belfast",7,175,1,1,1,38,0.610568847747378,0.181856603773585,0
"5641",1983-12-25,"Carrickfergus",0,0,0,0,0,8,0.78115671641791,0.145637212245867,16.89
"5642",1983-12-25,"Castlereagh",0,0,0,0,0,8,0.819398117263361,0.082949153683077,9.39
"5643",1983-12-25,"Coleraine",0,0,0,0,0,24,0.80096123037488,0.167758638909437,68.92
"5644",1983-12-25,"Cookstown",0,0,0,0,0,52.5,0.875269687162891,0.261658286503007,48.75
"5645",1983-12-25,"Craigavon",0,0,0,0,0,42,0.777985858971909,0.509049631077757,31.31
"5646",1983-12-25,"Derry",0,0,0,0,0,68.5,0.706494896279223,0.190879850903298,88.87
"5647",1983-12-25,"Down",0,0,0,0,0,59.5,0.823690554459785,0.138850764022326,31.69
"5648",1983-12-25,"Dungannon",0,0,0,0,0,53,0.865316246382803,0.235647655418519,65.36
"5649",1983-12-25,"Fermanagh",0,0,0,0,0,54.5,0.859516023544801,0.193205619412516,112.49
"5650",1983-12-25,"Larne",0,0,0,0,0,24.5,0.763540669856459,0.147421931735657,29.52
"5651",1983-12-25,"Limavady",0,0,0,0,0,54.5,0.803325223033252,0.231262327416174,75.76
"5652",1983-12-25,"Lisburn",0,0,0,0,0,22.5,0.830906808911202,0.115508711550871,14.32
"5653",1983-12-25,"Magherafelt",0,0,0,0,0,56.5,0.849748303786387,0.223038594713284,51.44
"5654",1983-12-25,"Moyle",0,0,0,0,0,51,0.8159046692607,0.237920264559985,62.32
"5655",1983-12-25,"Newry & Mourne",0,0,0,0,0,74,0.806266757794017,0.268252727205034,54.92
"5656",1983-12-25,"Newtownabbey",0,0,0,0,0,13.5,0.788887393148011,0.113241141907532,12.36
"5657",1983-12-25,"North Down",0,0,0,0,0,9,0.84575329784772,0.0771189396581793,15.78
"5658",1983-12-25,"Omagh",0,0,0,0,0,65,0.863487112132655,0.196044546850998,85.01
"5659",1983-12-25,"Other",0,0,0,0,0,38.8,0.81,0.19,NA
"5660",1983-12-25,"Strabane",0,0,0,0,0,61,0.801040876070693,0.278961078761876,96.21
"5661",1984-01-01,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,21.95
"5662",1984-01-01,"Ards",0,0,0,0,0,13,0.819106688679666,0.110149148006769,24.79
"5663",1984-01-01,"Armagh",0,0,0,0,0,46.5,0.876534481650492,0.167122135799874,53.85
"5664",1984-01-01,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,36.07
"5665",1984-01-01,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,57.1
"5666",1984-01-01,"Banbridge",0,0,0,0,0,28.5,0.838401310997815,0.140473963205488,34.57
"5667",1984-01-01,"Belfast",0,0,0,1,0,38,0.610568847747378,0.181856603773585,0
"5668",1984-01-01,"Carrickfergus",0,0,0,0,0,8,0.78115671641791,0.145637212245867,16.89
"5669",1984-01-01,"Castlereagh",0,0,0,0,0,8,0.819398117263361,0.082949153683077,9.39
"5670",1984-01-01,"Coleraine",0,0,0,0,0,24,0.80096123037488,0.167758638909437,68.92
"5671",1984-01-01,"Cookstown",0,0,0,0,0,52.5,0.875269687162891,0.261658286503007,48.75
"5672",1984-01-01,"Craigavon",0,0,0,0,0,42,0.777985858971909,0.509049631077757,31.31
"5673",1984-01-01,"Derry",0,0,0,0,0,68.5,0.706494896279223,0.190879850903298,88.87
"5674",1984-01-01,"Down",0,0,0,0,0,59.5,0.823690554459785,0.138850764022326,31.69
"5675",1984-01-01,"Dungannon",0,0,0,0,0,53,0.865316246382803,0.235647655418519,65.36
"5676",1984-01-01,"Fermanagh",0,0,0,0,0,54.5,0.859516023544801,0.193205619412516,112.49
"5677",1984-01-01,"Larne",0,0,0,0,0,24.5,0.763540669856459,0.147421931735657,29.52
"5678",1984-01-01,"Limavady",0,0,0,0,0,54.5,0.803325223033252,0.231262327416174,75.76
"5679",1984-01-01,"Lisburn",0,0,0,0,0,22.5,0.830906808911202,0.115508711550871,14.32
"5680",1984-01-01,"Magherafelt",0,0,0,0,0,56.5,0.849748303786387,0.223038594713284,51.44
"5681",1984-01-01,"Moyle",0,0,0,0,0,51,0.8159046692607,0.237920264559985,62.32
"5682",1984-01-01,"Newry & Mourne",0,0,0,0,0,74,0.806266757794017,0.268252727205034,54.92
"5683",1984-01-01,"Newtownabbey",0,0,0,0,0,13.5,0.788887393148011,0.113241141907532,12.36
"5684",1984-01-01,"North Down",0,0,0,0,0,9,0.84575329784772,0.0771189396581793,15.78
"5685",1984-01-01,"Omagh",0,0,0,0,0,65,0.863487112132655,0.196044546850998,85.01
"5686",1984-01-01,"Other",0,0,0,0,0,38.8,0.81,0.19,NA
"5687",1984-01-01,"Strabane",1,2,1,0,0,61,0.801040876070693,0.278961078761876,96.21
"5688",1984-01-08,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,21.95
"5689",1984-01-08,"Ards",0,0,0,0,0,13,0.819106688679666,0.110149148006769,24.79
"5690",1984-01-08,"Armagh",0,0,0,0,0,46.5,0.876534481650492,0.167122135799874,53.85
"5691",1984-01-08,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,36.07
"5692",1984-01-08,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,57.1
"5693",1984-01-08,"Banbridge",0,0,0,0,0,28.5,0.838401310997815,0.140473963205488,34.57
"5694",1984-01-08,"Belfast",0,0,0,0,0,38,0.610568847747378,0.181856603773585,0
"5695",1984-01-08,"Carrickfergus",0,0,0,0,0,8,0.78115671641791,0.145637212245867,16.89
"5696",1984-01-08,"Castlereagh",0,0,0,0,0,8,0.819398117263361,0.082949153683077,9.39
"5697",1984-01-08,"Coleraine",0,0,0,0,0,24,0.80096123037488,0.167758638909437,68.92
"5698",1984-01-08,"Cookstown",0,0,0,0,0,52.5,0.875269687162891,0.261658286503007,48.75
"5699",1984-01-08,"Craigavon",0,0,0,0,0,42,0.777985858971909,0.509049631077757,31.31
"5700",1984-01-08,"Derry",0,0,0,0,0,68.5,0.706494896279223,0.190879850903298,88.87
"5701",1984-01-08,"Down",0,0,0,0,0,59.5,0.823690554459785,0.138850764022326,31.69
"5702",1984-01-08,"Dungannon",0,0,0,0,0,53,0.865316246382803,0.235647655418519,65.36
"5703",1984-01-08,"Fermanagh",0,0,0,0,0,54.5,0.859516023544801,0.193205619412516,112.49
"5704",1984-01-08,"Larne",0,0,0,0,0,24.5,0.763540669856459,0.147421931735657,29.52
"5705",1984-01-08,"Limavady",0,0,0,0,0,54.5,0.803325223033252,0.231262327416174,75.76
"5706",1984-01-08,"Lisburn",0,0,0,0,0,22.5,0.830906808911202,0.115508711550871,14.32
"5707",1984-01-08,"Magherafelt",0,0,0,0,0,56.5,0.849748303786387,0.223038594713284,51.44
"5708",1984-01-08,"Moyle",0,0,0,0,0,51,0.8159046692607,0.237920264559985,62.32
"5709",1984-01-08,"Newry & Mourne",0,0,0,0,0,74,0.806266757794017,0.268252727205034,54.92
"5710",1984-01-08,"Newtownabbey",0,0,0,0,0,13.5,0.788887393148011,0.113241141907532,12.36
"5711",1984-01-08,"North Down",0,0,0,0,0,9,0.84575329784772,0.0771189396581793,15.78
"5712",1984-01-08,"Omagh",0,0,0,0,0,65,0.863487112132655,0.196044546850998,85.01
"5713",1984-01-08,"Other",0,0,0,0,0,38.8,0.81,0.19,NA
"5714",1984-01-08,"Strabane",0,0,0,0,0,61,0.801040876070693,0.278961078761876,96.21
"5715",1984-01-15,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,21.95
"5716",1984-01-15,"Ards",0,0,0,0,0,13,0.819106688679666,0.110149148006769,24.79
"5717",1984-01-15,"Armagh",0,0,0,0,0,46.5,0.876534481650492,0.167122135799874,53.85
"5718",1984-01-15,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,36.07
"5719",1984-01-15,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,57.1
"5720",1984-01-15,"Banbridge",0,0,0,0,0,28.5,0.838401310997815,0.140473963205488,34.57
"5721",1984-01-15,"Belfast",1,2,1,0,1,38,0.610568847747378,0.181856603773585,0
"5722",1984-01-15,"Carrickfergus",0,0,0,0,0,8,0.78115671641791,0.145637212245867,16.89
"5723",1984-01-15,"Castlereagh",0,0,0,0,0,8,0.819398117263361,0.082949153683077,9.39
"5724",1984-01-15,"Coleraine",0,0,0,0,0,24,0.80096123037488,0.167758638909437,68.92
"5725",1984-01-15,"Cookstown",0,0,0,0,0,52.5,0.875269687162891,0.261658286503007,48.75
"5726",1984-01-15,"Craigavon",0,0,0,0,0,42,0.777985858971909,0.509049631077757,31.31
"5727",1984-01-15,"Derry",0,0,0,0,0,68.5,0.706494896279223,0.190879850903298,88.87
"5728",1984-01-15,"Down",0,0,0,0,0,59.5,0.823690554459785,0.138850764022326,31.69
"5729",1984-01-15,"Dungannon",0,0,0,0,0,53,0.865316246382803,0.235647655418519,65.36
"5730",1984-01-15,"Fermanagh",0,0,0,0,0,54.5,0.859516023544801,0.193205619412516,112.49
"5731",1984-01-15,"Larne",0,0,0,0,0,24.5,0.763540669856459,0.147421931735657,29.52
"5732",1984-01-15,"Limavady",0,0,0,0,0,54.5,0.803325223033252,0.231262327416174,75.76
"5733",1984-01-15,"Lisburn",0,0,0,0,0,22.5,0.830906808911202,0.115508711550871,14.32
"5734",1984-01-15,"Magherafelt",0,0,0,0,0,56.5,0.849748303786387,0.223038594713284,51.44
"5735",1984-01-15,"Moyle",0,0,0,0,0,51,0.8159046692607,0.237920264559985,62.32
"5736",1984-01-15,"Newry & Mourne",0,0,0,0,0,74,0.806266757794017,0.268252727205034,54.92
"5737",1984-01-15,"Newtownabbey",0,0,0,0,0,13.5,0.788887393148011,0.113241141907532,12.36
"5738",1984-01-15,"North Down",0,0,0,0,0,9,0.84575329784772,0.0771189396581793,15.78
"5739",1984-01-15,"Omagh",0,0,0,0,0,65,0.863487112132655,0.196044546850998,85.01
"5740",1984-01-15,"Other",0,0,0,0,0,38.8,0.81,0.19,NA
"5741",1984-01-15,"Strabane",0,0,0,0,0,61,0.801040876070693,0.278961078761876,96.21
"5742",1984-01-22,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,21.95
"5743",1984-01-22,"Ards",0,0,0,0,0,13,0.819106688679666,0.110149148006769,24.79
"5744",1984-01-22,"Armagh",0,0,0,0,0,46.5,0.876534481650492,0.167122135799874,53.85
"5745",1984-01-22,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,36.07
"5746",1984-01-22,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,57.1
"5747",1984-01-22,"Banbridge",0,0,0,0,0,28.5,0.838401310997815,0.140473963205488,34.57
"5748",1984-01-22,"Belfast",0,0,0,1,0,38,0.610568847747378,0.181856603773585,0
"5749",1984-01-22,"Carrickfergus",0,0,0,0,0,8,0.78115671641791,0.145637212245867,16.89
"5750",1984-01-22,"Castlereagh",0,0,0,0,0,8,0.819398117263361,0.082949153683077,9.39
"5751",1984-01-22,"Coleraine",0,0,0,0,0,24,0.80096123037488,0.167758638909437,68.92
"5752",1984-01-22,"Cookstown",0,0,0,0,0,52.5,0.875269687162891,0.261658286503007,48.75
"5753",1984-01-22,"Craigavon",0,0,0,0,0,42,0.777985858971909,0.509049631077757,31.31
"5754",1984-01-22,"Derry",0,0,0,0,0,68.5,0.706494896279223,0.190879850903298,88.87
"5755",1984-01-22,"Down",0,0,0,0,0,59.5,0.823690554459785,0.138850764022326,31.69
"5756",1984-01-22,"Dungannon",0,0,0,0,0,53,0.865316246382803,0.235647655418519,65.36
"5757",1984-01-22,"Fermanagh",0,0,0,0,0,54.5,0.859516023544801,0.193205619412516,112.49
"5758",1984-01-22,"Larne",0,0,0,0,0,24.5,0.763540669856459,0.147421931735657,29.52
"5759",1984-01-22,"Limavady",0,0,0,0,0,54.5,0.803325223033252,0.231262327416174,75.76
"5760",1984-01-22,"Lisburn",0,0,0,0,0,22.5,0.830906808911202,0.115508711550871,14.32
"5761",1984-01-22,"Magherafelt",0,0,0,0,0,56.5,0.849748303786387,0.223038594713284,51.44
"5762",1984-01-22,"Moyle",0,0,0,0,0,51,0.8159046692607,0.237920264559985,62.32
"5763",1984-01-22,"Newry & Mourne",0,0,0,0,0,74,0.806266757794017,0.268252727205034,54.92
"5764",1984-01-22,"Newtownabbey",0,0,0,0,0,13.5,0.788887393148011,0.113241141907532,12.36
"5765",1984-01-22,"North Down",0,0,0,0,0,9,0.84575329784772,0.0771189396581793,15.78
"5766",1984-01-22,"Omagh",0,0,0,0,0,65,0.863487112132655,0.196044546850998,85.01
"5767",1984-01-22,"Other",0,0,0,0,0,38.8,0.81,0.19,NA
"5768",1984-01-22,"Strabane",0,0,0,0,0,61,0.801040876070693,0.278961078761876,96.21
"5769",1984-01-29,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,21.95
"5770",1984-01-29,"Ards",0,0,0,0,0,13,0.819106688679666,0.110149148006769,24.79
"5771",1984-01-29,"Armagh",0,0,0,0,0,46.5,0.876534481650492,0.167122135799874,53.85
"5772",1984-01-29,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,36.07
"5773",1984-01-29,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,57.1
