"","week","District","n_protests","n_protesters","is_protest","CliftonvilleHome","CliftonvilleWin"
"8758",1986-03-09,"Cookstown",0,0,0,0,0
"8759",1986-03-09,"Craigavon",0,0,0,0,0
"8760",1986-03-09,"Derry",0,0,0,0,0
"8761",1986-03-09,"Down",0,0,0,0,0
"8762",1986-03-09,"Dungannon",0,0,0,0,0
"8763",1986-03-09,"Fermanagh",0,0,0,0,0
"8764",1986-03-09,"Larne",0,0,0,0,0
"8765",1986-03-09,"Limavady",0,0,0,0,0
"8766",1986-03-09,"Lisburn",0,0,0,0,0
"8767",1986-03-09,"Magherafelt",0,0,0,0,0
"8768",1986-03-09,"Moyle",0,0,0,0,0
"8769",1986-03-09,"Newry & Mourne",0,0,0,0,0
"8770",1986-03-09,"Newtownabbey",0,0,0,0,0
"8771",1986-03-09,"North Down",0,0,0,0,0
"8772",1986-03-09,"Omagh",0,0,0,0,0
"8773",1986-03-09,"Other",1,0,1,0,0
"8774",1986-03-09,"Strabane",0,0,0,0,0
"8775",1986-03-16,"Antrim",0,0,0,0,0
"8776",1986-03-16,"Ards",0,0,0,0,0
"8777",1986-03-16,"Armagh",0,0,0,0,0
"8778",1986-03-16,"Ballymena",0,0,0,0,0
"8779",1986-03-16,"Ballymoney",0,0,0,0,0
"8780",1986-03-16,"Banbridge",0,0,0,0,0
"8781",1986-03-16,"Belfast",0,0,0,1,1
"8782",1986-03-16,"Carrickfergus",0,0,0,0,0
"8783",1986-03-16,"Castlereagh",0,0,0,0,0
"8784",1986-03-16,"Coleraine",0,0,0,0,0
"8785",1986-03-16,"Cookstown",0,0,0,0,0
"8786",1986-03-16,"Craigavon",0,0,0,0,0
"8787",1986-03-16,"Derry",0,0,0,0,0
"8788",1986-03-16,"Down",0,0,0,0,0
"8789",1986-03-16,"Dungannon",0,0,0,0,0
"8790",1986-03-16,"Fermanagh",0,0,0,0,0
"8791",1986-03-16,"Larne",0,0,0,0,0
"8792",1986-03-16,"Limavady",0,0,0,0,0
"8793",1986-03-16,"Lisburn",0,0,0,0,0
"8794",1986-03-16,"Magherafelt",0,0,0,0,0
"8795",1986-03-16,"Moyle",0,0,0,0,0
"8796",1986-03-16,"Newry & Mourne",0,0,0,0,0
"8797",1986-03-16,"Newtownabbey",0,0,0,0,0
"8798",1986-03-16,"North Down",0,0,0,0,0
"8799",1986-03-16,"Omagh",0,0,0,0,0
"8800",1986-03-16,"Other",0,0,0,0,0
"8801",1986-03-16,"Strabane",0,0,0,0,0
"8802",1986-03-23,"Antrim",0,0,0,0,0
"8803",1986-03-23,"Ards",0,0,0,0,0
"8804",1986-03-23,"Armagh",0,0,0,0,0
"8805",1986-03-23,"Ballymena",0,0,0,0,0
"8806",1986-03-23,"Ballymoney",0,0,0,0,0
"8807",1986-03-23,"Banbridge",0,0,0,0,0
"8808",1986-03-23,"Belfast",0,0,0,1,1
"8809",1986-03-23,"Carrickfergus",0,0,0,0,0
"8810",1986-03-23,"Castlereagh",0,0,0,0,0
"8811",1986-03-23,"Coleraine",0,0,0,0,0
"8812",1986-03-23,"Cookstown",0,0,0,0,0
"8813",1986-03-23,"Craigavon",0,0,0,0,0
"8814",1986-03-23,"Derry",0,0,0,0,0
"8815",1986-03-23,"Down",0,0,0,0,0
"8816",1986-03-23,"Dungannon",0,0,0,0,0
"8817",1986-03-23,"Fermanagh",0,0,0,0,0
"8818",1986-03-23,"Larne",0,0,0,0,0
"8819",1986-03-23,"Limavady",0,0,0,0,0
"8820",1986-03-23,"Lisburn",0,0,0,0,0
"8821",1986-03-23,"Magherafelt",0,0,0,0,0
"8822",1986-03-23,"Moyle",0,0,0,0,0
"8823",1986-03-23,"Newry & Mourne",0,0,0,0,0
"8824",1986-03-23,"Newtownabbey",0,0,0,0,0
"8825",1986-03-23,"North Down",0,0,0,0,0
"8826",1986-03-23,"Omagh",0,0,0,0,0
"8827",1986-03-23,"Other",0,0,0,0,0
"8828",1986-03-23,"Strabane",0,0,0,0,0
"8829",1986-03-30,"Antrim",0,0,0,0,0
"8830",1986-03-30,"Ards",0,0,0,0,0
"8831",1986-03-30,"Armagh",3,3302,1,0,0
"8832",1986-03-30,"Ballymena",0,0,0,0,0
"8833",1986-03-30,"Ballymoney",0,0,0,0,0
"8834",1986-03-30,"Banbridge",0,0,0,0,0
"8835",1986-03-30,"Belfast",3,106,1,0,0
"8836",1986-03-30,"Carrickfergus",0,0,0,0,0
"8837",1986-03-30,"Castlereagh",0,0,0,0,0
"8838",1986-03-30,"Coleraine",0,0,0,0,0
"8839",1986-03-30,"Cookstown",0,0,0,0,0
"8840",1986-03-30,"Craigavon",0,0,0,0,0
"8841",1986-03-30,"Derry",2,303,1,0,0
"8842",1986-03-30,"Down",0,0,0,0,0
"8843",1986-03-30,"Dungannon",0,0,0,0,0
"8844",1986-03-30,"Fermanagh",0,0,0,0,0
"8845",1986-03-30,"Larne",0,0,0,0,0
"8846",1986-03-30,"Limavady",0,0,0,0,0
"8847",1986-03-30,"Lisburn",1,301,1,0,1
"8848",1986-03-30,"Magherafelt",0,0,0,0,0
"8849",1986-03-30,"Moyle",0,0,0,0,0
"8850",1986-03-30,"Newry & Mourne",0,0,0,0,0
"8851",1986-03-30,"Newtownabbey",0,0,0,0,0
"8852",1986-03-30,"North Down",0,0,0,0,0
"8853",1986-03-30,"Omagh",0,0,0,0,0
"8854",1986-03-30,"Other",3,192,1,0,0
"8855",1986-03-30,"Strabane",0,0,0,0,0
"8856",1986-04-06,"Antrim",0,0,0,0,0
"8857",1986-04-06,"Ards",0,0,0,0,0
"8858",1986-04-06,"Armagh",0,0,0,0,0
"8859",1986-04-06,"Ballymena",0,0,0,0,0
"8860",1986-04-06,"Ballymoney",0,0,0,0,0
"8861",1986-04-06,"Banbridge",0,0,0,0,0
"8862",1986-04-06,"Belfast",1,8,1,1,0
"8863",1986-04-06,"Carrickfergus",0,0,0,0,0
"8864",1986-04-06,"Castlereagh",0,0,0,0,0
"8865",1986-04-06,"Coleraine",0,0,0,0,0
"8866",1986-04-06,"Cookstown",0,0,0,0,0
"8867",1986-04-06,"Craigavon",0,0,0,0,0
"8868",1986-04-06,"Derry",0,0,0,0,0
"8869",1986-04-06,"Down",0,0,0,0,0
"8870",1986-04-06,"Dungannon",0,0,0,0,0
"8871",1986-04-06,"Fermanagh",0,0,0,0,0
"8872",1986-04-06,"Larne",0,0,0,0,0
"8873",1986-04-06,"Limavady",0,0,0,0,0
"8874",1986-04-06,"Lisburn",0,0,0,0,0
"8875",1986-04-06,"Magherafelt",0,0,0,0,0
"8876",1986-04-06,"Moyle",0,0,0,0,0
"8877",1986-04-06,"Newry & Mourne",1,3,1,0,0
"8878",1986-04-06,"Newtownabbey",0,0,0,0,0
"8879",1986-04-06,"North Down",0,0,0,0,0
"8880",1986-04-06,"Omagh",0,0,0,0,0
"8881",1986-04-06,"Other",2,58,1,0,0
"8882",1986-04-06,"Strabane",0,0,0,0,0
"8883",1986-04-13,"Antrim",0,0,0,0,0
"8884",1986-04-13,"Ards",0,0,0,0,0
"8885",1986-04-13,"Armagh",2,2000,1,0,0
"8886",1986-04-13,"Ballymena",0,0,0,0,0
"8887",1986-04-13,"Ballymoney",0,0,0,0,0
"8888",1986-04-13,"Banbridge",0,0,0,0,0
"8889",1986-04-13,"Belfast",5,30704,1,0,0
"8890",1986-04-13,"Carrickfergus",0,0,0,0,1
"8891",1986-04-13,"Castlereagh",0,0,0,0,0
"8892",1986-04-13,"Coleraine",0,0,0,0,0
"8893",1986-04-13,"Cookstown",0,0,0,0,0
"8894",1986-04-13,"Craigavon",0,0,0,0,0
"8895",1986-04-13,"Derry",0,0,0,0,0
"8896",1986-04-13,"Down",0,0,0,0,0
"8897",1986-04-13,"Dungannon",0,0,0,0,0
"8898",1986-04-13,"Fermanagh",0,0,0,0,0
"8899",1986-04-13,"Larne",0,0,0,0,0
"8900",1986-04-13,"Limavady",0,0,0,0,0
"8901",1986-04-13,"Lisburn",2,402,1,0,0
"8902",1986-04-13,"Magherafelt",0,0,0,0,0
"8903",1986-04-13,"Moyle",0,0,0,0,0
"8904",1986-04-13,"Newry & Mourne",0,0,0,0,0
"8905",1986-04-13,"Newtownabbey",0,0,0,0,0
"8906",1986-04-13,"North Down",0,0,0,0,0
"8907",1986-04-13,"Omagh",0,0,0,0,0
"8908",1986-04-13,"Other",1,301,1,0,0
"8909",1986-04-13,"Strabane",0,0,0,0,0
"8910",1986-04-20,"Antrim",0,0,0,0,0
"8911",1986-04-20,"Ards",0,0,0,0,0
"8912",1986-04-20,"Armagh",3,203,1,0,0
"8913",1986-04-20,"Ballymena",0,0,0,0,0
"8914",1986-04-20,"Ballymoney",0,0,0,0,0
"8915",1986-04-20,"Banbridge",0,0,0,0,0
"8916",1986-04-20,"Belfast",2,402,1,1,0
"8917",1986-04-20,"Carrickfergus",0,0,0,0,0
"8918",1986-04-20,"Castlereagh",0,0,0,0,0
"8919",1986-04-20,"Coleraine",0,0,0,0,0
"8920",1986-04-20,"Cookstown",0,0,0,0,0
"8921",1986-04-20,"Craigavon",0,0,0,0,0
"8922",1986-04-20,"Derry",0,0,0,0,0
"8923",1986-04-20,"Down",1,2,1,0,0
"8924",1986-04-20,"Dungannon",0,0,0,0,0
"8925",1986-04-20,"Fermanagh",0,0,0,0,0
"8926",1986-04-20,"Larne",0,0,0,0,0
"8927",1986-04-20,"Limavady",0,0,0,0,0
"8928",1986-04-20,"Lisburn",0,0,0,0,0
"8929",1986-04-20,"Magherafelt",0,0,0,0,0
"8930",1986-04-20,"Moyle",0,0,0,0,0
"8931",1986-04-20,"Newry & Mourne",0,0,0,0,0
"8932",1986-04-20,"Newtownabbey",0,0,0,0,0
"8933",1986-04-20,"North Down",0,0,0,0,0
"8934",1986-04-20,"Omagh",0,0,0,0,0
"8935",1986-04-20,"Other",0,0,0,0,0
"8936",1986-04-20,"Strabane",0,0,0,0,0
"8937",1986-04-27,"Antrim",0,0,0,0,0
"8938",1986-04-27,"Ards",0,0,0,0,0
"8939",1986-04-27,"Armagh",0,0,0,0,0
"8940",1986-04-27,"Ballymena",0,0,0,0,0
"8941",1986-04-27,"Ballymoney",0,0,0,0,0
"8942",1986-04-27,"Banbridge",0,0,0,0,0
"8943",1986-04-27,"Belfast",1,3,1,1,1
"8944",1986-04-27,"Carrickfergus",0,0,0,0,0
"8945",1986-04-27,"Castlereagh",0,0,0,0,0
"8946",1986-04-27,"Coleraine",0,0,0,0,0
"8947",1986-04-27,"Cookstown",0,0,0,0,0
"8948",1986-04-27,"Craigavon",0,0,0,0,0
"8949",1986-04-27,"Derry",0,0,0,0,0
"8950",1986-04-27,"Down",0,0,0,0,0
"8951",1986-04-27,"Dungannon",0,0,0,0,0
"8952",1986-04-27,"Fermanagh",0,0,0,0,0
"8953",1986-04-27,"Larne",0,0,0,0,0
"8954",1986-04-27,"Limavady",0,0,0,0,0
"8955",1986-04-27,"Lisburn",0,0,0,0,0
"8956",1986-04-27,"Magherafelt",0,0,0,0,0
"8957",1986-04-27,"Moyle",0,0,0,0,0
"8958",1986-04-27,"Newry & Mourne",0,0,0,0,0
"8959",1986-04-27,"Newtownabbey",0,0,0,0,0
"8960",1986-04-27,"North Down",0,0,0,0,0
"8961",1986-04-27,"Omagh",0,0,0,0,0
"8962",1986-04-27,"Other",1,1000,1,0,0
"8963",1986-04-27,"Strabane",0,0,0,0,0
"8964",1986-05-04,"Antrim",0,0,0,0,0
"8965",1986-05-04,"Ards",0,0,0,0,0
"8966",1986-05-04,"Armagh",0,0,0,0,0
"8967",1986-05-04,"Ballymena",0,0,0,0,0
"8968",1986-05-04,"Ballymoney",1,301,1,0,0
"8969",1986-05-04,"Banbridge",0,0,0,0,0
"8970",1986-05-04,"Belfast",0,0,0,0,0
"8971",1986-05-04,"Carrickfergus",0,0,0,0,0
"8972",1986-05-04,"Castlereagh",0,0,0,0,0
"8973",1986-05-04,"Coleraine",0,0,0,0,0
"8974",1986-05-04,"Cookstown",0,0,0,0,0
"8975",1986-05-04,"Craigavon",0,0,0,0,0
"8976",1986-05-04,"Derry",1,100,1,0,0
"8977",1986-05-04,"Down",0,0,0,0,0
"8978",1986-05-04,"Dungannon",1,3,1,0,0
"8979",1986-05-04,"Fermanagh",0,0,0,0,0
"8980",1986-05-04,"Larne",0,0,0,0,0
"8981",1986-05-04,"Limavady",0,0,0,0,0
"8982",1986-05-04,"Lisburn",0,0,0,0,0
"8983",1986-05-04,"Magherafelt",0,0,0,0,0
"8984",1986-05-04,"Moyle",0,0,0,0,0
"8985",1986-05-04,"Newry & Mourne",0,0,0,0,0
"8986",1986-05-04,"Newtownabbey",0,0,0,0,0
"8987",1986-05-04,"North Down",0,0,0,0,0
"8988",1986-05-04,"Omagh",0,0,0,0,0
"8989",1986-05-04,"Other",0,0,0,0,0
"8990",1986-05-04,"Strabane",0,0,0,0,0
"8991",1986-05-11,"Antrim",0,0,0,0,0
"8992",1986-05-11,"Ards",0,0,0,0,0
"8993",1986-05-11,"Armagh",0,0,0,0,0
"8994",1986-05-11,"Ballymena",0,0,0,0,0
"8995",1986-05-11,"Ballymoney",0,0,0,0,0
"8996",1986-05-11,"Banbridge",0,0,0,0,0
"8997",1986-05-11,"Belfast",0,0,0,0,0
"8998",1986-05-11,"Carrickfergus",0,0,0,0,0
"8999",1986-05-11,"Castlereagh",0,0,0,0,0
"9000",1986-05-11,"Coleraine",0,0,0,0,0
"9001",1986-05-11,"Cookstown",0,0,0,0,0
"9002",1986-05-11,"Craigavon",0,0,0,0,0
"9003",1986-05-11,"Derry",0,0,0,0,0
"9004",1986-05-11,"Down",0,0,0,0,0
"9005",1986-05-11,"Dungannon",0,0,0,0,0
"9006",1986-05-11,"Fermanagh",0,0,0,0,0
"9007",1986-05-11,"Larne",0,0,0,0,0
"9008",1986-05-11,"Limavady",0,0,0,0,0
"9009",1986-05-11,"Lisburn",0,0,0,0,0
"9010",1986-05-11,"Magherafelt",0,0,0,0,0
"9011",1986-05-11,"Moyle",0,0,0,0,0
"9012",1986-05-11,"Newry & Mourne",1,2,1,0,0
"9013",1986-05-11,"Newtownabbey",0,0,0,0,0
"9014",1986-05-11,"North Down",0,0,0,0,0
"9015",1986-05-11,"Omagh",0,0,0,0,0
"9016",1986-05-11,"Other",0,0,0,0,0
"9017",1986-05-11,"Strabane",0,0,0,0,0
"9018",1986-05-18,"Antrim",0,0,0,0,0
"9019",1986-05-18,"Ards",0,0,0,0,0
"9020",1986-05-18,"Armagh",0,0,0,0,0
"9021",1986-05-18,"Ballymena",0,0,0,0,0
"9022",1986-05-18,"Ballymoney",0,0,0,0,0
"9023",1986-05-18,"Banbridge",0,0,0,0,0
"9024",1986-05-18,"Belfast",0,0,0,0,0
"9025",1986-05-18,"Carrickfergus",0,0,0,0,0
"9026",1986-05-18,"Castlereagh",0,0,0,0,0
"9027",1986-05-18,"Coleraine",0,0,0,0,0
"9028",1986-05-18,"Cookstown",0,0,0,0,0
"9029",1986-05-18,"Craigavon",0,0,0,0,0
"9030",1986-05-18,"Derry",0,0,0,0,0
"9031",1986-05-18,"Down",0,0,0,0,0
"9032",1986-05-18,"Dungannon",0,0,0,0,0
"9033",1986-05-18,"Fermanagh",0,0,0,0,0
"9034",1986-05-18,"Larne",0,0,0,0,0
"9035",1986-05-18,"Limavady",0,0,0,0,0
"9036",1986-05-18,"Lisburn",0,0,0,0,0
"9037",1986-05-18,"Magherafelt",0,0,0,0,0
"9038",1986-05-18,"Moyle",0,0,0,0,0
"9039",1986-05-18,"Newry & Mourne",1,3,1,0,0
"9040",1986-05-18,"Newtownabbey",0,0,0,0,0
"9041",1986-05-18,"North Down",0,0,0,0,0
"9042",1986-05-18,"Omagh",0,0,0,0,0
"9043",1986-05-18,"Other",0,0,0,0,0
"9044",1986-05-18,"Strabane",0,0,0,0,0
"9045",1986-05-25,"Antrim",0,0,0,0,0
"9046",1986-05-25,"Ards",0,0,0,0,0
"9047",1986-05-25,"Armagh",0,0,0,0,0
"9048",1986-05-25,"Ballymena",0,0,0,0,0
"9049",1986-05-25,"Ballymoney",0,0,0,0,0
"9050",1986-05-25,"Banbridge",0,0,0,0,0
"9051",1986-05-25,"Belfast",0,0,0,0,0
"9052",1986-05-25,"Carrickfergus",0,0,0,0,0
"9053",1986-05-25,"Castlereagh",0,0,0,0,0
"9054",1986-05-25,"Coleraine",0,0,0,0,0
"9055",1986-05-25,"Cookstown",0,0,0,0,0
"9056",1986-05-25,"Craigavon",0,0,0,0,0
"9057",1986-05-25,"Derry",0,0,0,0,0
"9058",1986-05-25,"Down",0,0,0,0,0
"9059",1986-05-25,"Dungannon",0,0,0,0,0
"9060",1986-05-25,"Fermanagh",0,0,0,0,0
"9061",1986-05-25,"Larne",0,0,0,0,0
"9062",1986-05-25,"Limavady",0,0,0,0,0
"9063",1986-05-25,"Lisburn",0,0,0,0,0
"9064",1986-05-25,"Magherafelt",0,0,0,0,0
"9065",1986-05-25,"Moyle",0,0,0,0,0
"9066",1986-05-25,"Newry & Mourne",0,0,0,0,0
"9067",1986-05-25,"Newtownabbey",0,0,0,0,0
"9068",1986-05-25,"North Down",0,0,0,0,0
"9069",1986-05-25,"Omagh",0,0,0,0,0
"9070",1986-05-25,"Other",0,0,0,0,0
"9071",1986-05-25,"Strabane",0,0,0,0,0
"9072",1986-06-01,"Antrim",0,0,0,0,0
"9073",1986-06-01,"Ards",0,0,0,0,0
"9074",1986-06-01,"Armagh",0,0,0,0,0
"9075",1986-06-01,"Ballymena",0,0,0,0,0
"9076",1986-06-01,"Ballymoney",0,0,0,0,0
"9077",1986-06-01,"Banbridge",0,0,0,0,0
"9078",1986-06-01,"Belfast",0,0,0,0,0
"9079",1986-06-01,"Carrickfergus",0,0,0,0,0
"9080",1986-06-01,"Castlereagh",0,0,0,0,0
"9081",1986-06-01,"Coleraine",0,0,0,0,0
"9082",1986-06-01,"Cookstown",0,0,0,0,0
"9083",1986-06-01,"Craigavon",0,0,0,0,0
"9084",1986-06-01,"Derry",0,0,0,0,0
"9085",1986-06-01,"Down",0,0,0,0,0
"9086",1986-06-01,"Dungannon",0,0,0,0,0
"9087",1986-06-01,"Fermanagh",0,0,0,0,0
"9088",1986-06-01,"Larne",0,0,0,0,0
"9089",1986-06-01,"Limavady",0,0,0,0,0
"9090",1986-06-01,"Lisburn",0,0,0,0,0
"9091",1986-06-01,"Magherafelt",0,0,0,0,0
"9092",1986-06-01,"Moyle",0,0,0,0,0
"9093",1986-06-01,"Newry & Mourne",0,0,0,0,0
"9094",1986-06-01,"Newtownabbey",0,0,0,0,0
"9095",1986-06-01,"North Down",0,0,0,0,0
"9096",1986-06-01,"Omagh",0,0,0,0,0
"9097",1986-06-01,"Other",0,0,0,0,0
"9098",1986-06-01,"Strabane",0,0,0,0,0
"9099",1986-06-08,"Antrim",0,0,0,0,0
"9100",1986-06-08,"Ards",0,0,0,0,0
"9101",1986-06-08,"Armagh",0,0,0,0,0
"9102",1986-06-08,"Ballymena",0,0,0,0,0
"9103",1986-06-08,"Ballymoney",0,0,0,0,0
"9104",1986-06-08,"Banbridge",0,0,0,0,0
"9105",1986-06-08,"Belfast",0,0,0,0,0
"9106",1986-06-08,"Carrickfergus",0,0,0,0,0
"9107",1986-06-08,"Castlereagh",0,0,0,0,0
"9108",1986-06-08,"Coleraine",0,0,0,0,0
"9109",1986-06-08,"Cookstown",0,0,0,0,0
"9110",1986-06-08,"Craigavon",0,0,0,0,0
"9111",1986-06-08,"Derry",0,0,0,0,0
"9112",1986-06-08,"Down",0,0,0,0,0
"9113",1986-06-08,"Dungannon",0,0,0,0,0
"9114",1986-06-08,"Fermanagh",0,0,0,0,0
"9115",1986-06-08,"Larne",0,0,0,0,0
"9116",1986-06-08,"Limavady",0,0,0,0,0
"9117",1986-06-08,"Lisburn",0,0,0,0,0
"9118",1986-06-08,"Magherafelt",0,0,0,0,0
"9119",1986-06-08,"Moyle",0,0,0,0,0
"9120",1986-06-08,"Newry & Mourne",0,0,0,0,0
"9121",1986-06-08,"Newtownabbey",0,0,0,0,0
"9122",1986-06-08,"North Down",0,0,0,0,0
"9123",1986-06-08,"Omagh",0,0,0,0,0
"9124",1986-06-08,"Other",0,0,0,0,0
"9125",1986-06-08,"Strabane",0,0,0,0,0
"9126",1986-06-15,"Antrim",0,0,0,0,0
"9127",1986-06-15,"Ards",0,0,0,0,0
"9128",1986-06-15,"Armagh",2,103,1,0,0
"9129",1986-06-15,"Ballymena",1,50,1,0,0
"9130",1986-06-15,"Ballymoney",0,0,0,0,0
"9131",1986-06-15,"Banbridge",0,0,0,0,0
"9132",1986-06-15,"Belfast",1,101,1,0,0
"9133",1986-06-15,"Carrickfergus",0,0,0,0,0
"9134",1986-06-15,"Castlereagh",0,0,0,0,0
"9135",1986-06-15,"Coleraine",0,0,0,0,0
"9136",1986-06-15,"Cookstown",0,0,0,0,0
"9137",1986-06-15,"Craigavon",0,0,0,0,0
"9138",1986-06-15,"Derry",0,0,0,0,0
"9139",1986-06-15,"Down",0,0,0,0,0
"9140",1986-06-15,"Dungannon",0,0,0,0,0
"9141",1986-06-15,"Fermanagh",0,0,0,0,0
"9142",1986-06-15,"Larne",0,0,0,0,0
"9143",1986-06-15,"Limavady",0,0,0,0,0
"9144",1986-06-15,"Lisburn",0,0,0,0,0
"9145",1986-06-15,"Magherafelt",0,0,0,0,0
"9146",1986-06-15,"Moyle",0,0,0,0,0
"9147",1986-06-15,"Newry & Mourne",0,0,0,0,0
"9148",1986-06-15,"Newtownabbey",0,0,0,0,0
"9149",1986-06-15,"North Down",0,0,0,0,0
"9150",1986-06-15,"Omagh",0,0,0,0,0
"9151",1986-06-15,"Other",0,0,0,0,0
"9152",1986-06-15,"Strabane",0,0,0,0,0
"9153",1986-06-22,"Antrim",0,0,0,0,0
"9154",1986-06-22,"Ards",0,0,0,0,0
"9155",1986-06-22,"Armagh",0,0,0,0,0
"9156",1986-06-22,"Ballymena",0,0,0,0,0
"9157",1986-06-22,"Ballymoney",0,0,0,0,0
"9158",1986-06-22,"Banbridge",0,0,0,0,0
"9159",1986-06-22,"Belfast",1,101,1,0,0
"9160",1986-06-22,"Carrickfergus",0,0,0,0,0
"9161",1986-06-22,"Castlereagh",0,0,0,0,0
"9162",1986-06-22,"Coleraine",0,0,0,0,0
"9163",1986-06-22,"Cookstown",0,0,0,0,0
"9164",1986-06-22,"Craigavon",0,0,0,0,0
"9165",1986-06-22,"Derry",0,0,0,0,0
"9166",1986-06-22,"Down",0,0,0,0,0
"9167",1986-06-22,"Dungannon",0,0,0,0,0
"9168",1986-06-22,"Fermanagh",0,0,0,0,0
"9169",1986-06-22,"Larne",0,0,0,0,0
"9170",1986-06-22,"Limavady",0,0,0,0,0
"9171",1986-06-22,"Lisburn",0,0,0,0,0
"9172",1986-06-22,"Magherafelt",0,0,0,0,0
"9173",1986-06-22,"Moyle",0,0,0,0,0
"9174",1986-06-22,"Newry & Mourne",0,0,0,0,0
"9175",1986-06-22,"Newtownabbey",0,0,0,0,0
"9176",1986-06-22,"North Down",0,0,0,0,0
"9177",1986-06-22,"Omagh",0,0,0,0,0
"9178",1986-06-22,"Other",0,0,0,0,0
"9179",1986-06-22,"Strabane",0,0,0,0,0
"9180",1986-06-29,"Antrim",0,0,0,0,0
"9181",1986-06-29,"Ards",0,0,0,0,0
"9182",1986-06-29,"Armagh",0,0,0,0,0
"9183",1986-06-29,"Ballymena",0,0,0,0,0
"9184",1986-06-29,"Ballymoney",0,0,0,0,0
"9185",1986-06-29,"Banbridge",0,0,0,0,0
"9186",1986-06-29,"Belfast",0,0,0,0,0
"9187",1986-06-29,"Carrickfergus",0,0,0,0,0
"9188",1986-06-29,"Castlereagh",0,0,0,0,0
"9189",1986-06-29,"Coleraine",0,0,0,0,0
"9190",1986-06-29,"Cookstown",0,0,0,0,0
"9191",1986-06-29,"Craigavon",0,0,0,0,0
"9192",1986-06-29,"Derry",0,0,0,0,0
"9193",1986-06-29,"Down",0,0,0,0,0
"9194",1986-06-29,"Dungannon",0,0,0,0,0
"9195",1986-06-29,"Fermanagh",0,0,0,0,0
"9196",1986-06-29,"Larne",0,0,0,0,0
"9197",1986-06-29,"Limavady",0,0,0,0,0
"9198",1986-06-29,"Lisburn",0,0,0,0,0
"9199",1986-06-29,"Magherafelt",0,0,0,0,0
"9200",1986-06-29,"Moyle",0,0,0,0,0
"9201",1986-06-29,"Newry & Mourne",0,0,0,0,0
"9202",1986-06-29,"Newtownabbey",0,0,0,0,0
"9203",1986-06-29,"North Down",0,0,0,0,0
"9204",1986-06-29,"Omagh",0,0,0,0,0
"9205",1986-06-29,"Other",0,0,0,0,0
"9206",1986-06-29,"Strabane",0,0,0,0,0
"9207",1986-07-06,"Antrim",0,0,0,0,0
"9208",1986-07-06,"Ards",0,0,0,0,0
"9209",1986-07-06,"Armagh",2,1401,1,0,0
"9210",1986-07-06,"Ballymena",0,0,0,0,0
"9211",1986-07-06,"Ballymoney",0,0,0,0,0
"9212",1986-07-06,"Banbridge",0,0,0,0,0
"9213",1986-07-06,"Belfast",0,0,0,0,0
"9214",1986-07-06,"Carrickfergus",0,0,0,0,0
"9215",1986-07-06,"Castlereagh",0,0,0,0,0
"9216",1986-07-06,"Coleraine",0,0,0,0,0
"9217",1986-07-06,"Cookstown",0,0,0,0,0
"9218",1986-07-06,"Craigavon",0,0,0,0,0
"9219",1986-07-06,"Derry",1,2,1,0,0
"9220",1986-07-06,"Down",0,0,0,0,0
"9221",1986-07-06,"Dungannon",0,0,0,0,0
"9222",1986-07-06,"Fermanagh",0,0,0,0,0
"9223",1986-07-06,"Larne",0,0,0,0,0
"9224",1986-07-06,"Limavady",0,0,0,0,0
"9225",1986-07-06,"Lisburn",3,8002,1,0,0
"9226",1986-07-06,"Magherafelt",0,0,0,0,0
"9227",1986-07-06,"Moyle",0,0,0,0,0
"9228",1986-07-06,"Newry & Mourne",1,3,1,0,0
"9229",1986-07-06,"Newtownabbey",0,0,0,0,0
"9230",1986-07-06,"North Down",0,0,0,0,0
"9231",1986-07-06,"Omagh",0,0,0,0,0
"9232",1986-07-06,"Other",2,30001,1,0,0
"9233",1986-07-06,"Strabane",0,0,0,0,0
"9234",1986-07-13,"Antrim",0,0,0,0,0
"9235",1986-07-13,"Ards",0,0,0,0,0
"9236",1986-07-13,"Armagh",1,301,1,0,0
"9237",1986-07-13,"Ballymena",0,0,0,0,0
"9238",1986-07-13,"Ballymoney",0,0,0,0,0
"9239",1986-07-13,"Banbridge",0,0,0,0,0
"9240",1986-07-13,"Belfast",3,420,1,0,0
"9241",1986-07-13,"Carrickfergus",0,0,0,0,0
"9242",1986-07-13,"Castlereagh",0,0,0,0,0
"9243",1986-07-13,"Coleraine",0,0,0,0,0
"9244",1986-07-13,"Cookstown",0,0,0,0,0
"9245",1986-07-13,"Craigavon",0,0,0,0,0
"9246",1986-07-13,"Derry",0,0,0,0,0
"9247",1986-07-13,"Down",0,0,0,0,0
"9248",1986-07-13,"Dungannon",1,2,1,0,0
"9249",1986-07-13,"Fermanagh",0,0,0,0,0
"9250",1986-07-13,"Larne",0,0,0,0,0
"9251",1986-07-13,"Limavady",0,0,0,0,0
"9252",1986-07-13,"Lisburn",0,0,0,0,0
"9253",1986-07-13,"Magherafelt",0,0,0,0,0
"9254",1986-07-13,"Moyle",0,0,0,0,0
"9255",1986-07-13,"Newry & Mourne",0,0,0,0,0
"9256",1986-07-13,"Newtownabbey",0,0,0,0,0
"9257",1986-07-13,"North Down",0,0,0,0,0
"9258",1986-07-13,"Omagh",0,0,0,0,0
"9259",1986-07-13,"Other",0,0,0,0,0
"9260",1986-07-13,"Strabane",0,0,0,0,0
"9261",1986-07-20,"Antrim",0,0,0,0,0
"9262",1986-07-20,"Ards",0,0,0,0,0
